,date,information,related
10,2022-10-12,"Headline: What's in the Cards for Fastenal (FAST) in Q3 Earnings?, source:Yahoo, summary: Fastenal's (FAST) Q3 results are likely to reflect higher demand (albeit on a moderate level) from manufacturing and non-residential construction amid inflationary pressures., Headline: Fastenal Co. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Fastenal Co. slid 1.53% to $45.67 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index..., Headline: Fastenal Company Announces Cash Dividend and Share Repurchase Activity, source:Yahoo, summary: WINONA, Minn., October 12, 2022--Fastenal Company (Nasdaq:FAST) reported its board of directors declared a dividend of $0.31 per share to be paid in cash on November 23, 2022 to shareholders of record at the close of business on October 27, 2022. Except for share and per share information, dollar amounts are stated in millions., Headline: What You Missed On Wall Street On Thursday, source:Thefly.com, summary: Five top five lists with the news and calls moving stocks, powered by The Fly. WBA, DAL, AMAT, PDCO, NFLX, CMCSA, CMCSK, ATUS, BIIB, AXP, LVS, NKE, LULU, KR, ACI, GOOG, GOOGL, AMZN, AAPL, SLB, DWAC, INMD, TSM, CNHI, RLMD, PGR, FAST, DPZ, QDEL, ACCO, ACMR",FAST
11,2022-10-13,"Headline: Fastenal Posts Higher 3Q Earnings, Sales, source:MarketWatch, summary: By Dean Seal Fastenal Co. reported higher earnings and 16% top line growth in the third quarter on climbing unit sales and strong demand in markets tied to..., Headline: Fastenal Company Reports 2022 Third Quarter Earnings, source:Yahoo, summary: WINONA, Minn., October 13, 2022--Fastenal Company (Nasdaq:FAST), a leader in the wholesale distribution of industrial and construction supplies, today announced its financial results for the quarter ended September 30, 2022. Except for share and per share information, or as otherwise noted below, dollar amounts are stated in millions. Throughout this document, percentage and dollar calculations, which are based on non-rounded dollar values, may not be able to be recalculated using the dollar val, Headline: Fastenal profit and sales rise above expectations, while price levels remained 'stable', source:Yahoo, summary: Shares of Fastenal Co. fell 1.2% in premarket trading Thursday, even after the industrial and construction supplies distributor reported third-quarter profit and sales that rose above expectations. Net income increased to $284.6 million, or 50 cents a share, from $243.5 million, or 42 cents a share, in the year-ago period. The FactSet consensus for earnings per share was 50 cents. Sales grew 16.0% to $1.80 billion, topping the FactSet consensus of $1.79 billion. Cost of sales rose more than sale, Headline: Fastenal Company 2022 Q3 - Results - Earnings Call Presentation, source:SeekingAlpha, summary: The following slide deck was published by Fastenal Company in conjunction with their 2022 Q3 earnings call., Headline: Fastenal Discloses Some Good News About Inflation as Earnings Top Estimates, source:Yahoo, summary: The industrial distributor reports earnings of 50 cents a share on sales of $1.8 billion, higher than analysts' estimates., Headline: Fastenal (FAST) Surpasses Q3 Earnings and Revenue Estimates, source:Yahoo, summary: Fastenal (FAST) delivered earnings and revenue surprises of 4.17% and 0.96%, respectively, for the quarter ended September 2022. Do the numbers hold clues to what lies ahead for the stock?, Headline: Fastenal Beats on Earnings But The Charts Remain Weak, source:Yahoo, summary: Fastenal sells fasteners, and related industrial and construction supplies, and Thursday they reported an EPS and revenue beat. The charts were weak back on July 13 and they look weak now. Let's check., Headline: 10 Best Industrial Dividend Stocks To Buy Now, source:Yahoo, summary: In this article, we discuss 10 best industrial dividend stocks to buy now. If you want to read about some more industrial dividend stocks, go directly to 5 Best Industrial Dividend Stocks To Buy Now. The industrial sector has been dealing with the twin pressures of labor shortages and supply chain disruptions as macro uncertainties […], Headline: Fastenal Q3 Earnings Tops Estimates, source:Yahoo, summary: Fastenal Co (NASDAQ: FAST) reported third-quarter FY22 sales growth of 16% year-on-year to $1.80 billion, beating the consensus of $1.79 billion. Digital Footprint represented 49.5% of sales in Q3, an increase from 43.7% in 3Q21. Gross profit improved by 14.8% to $826.5 million, while the gross margin contracted 40 basis points to 45.9%. The operating income increased by 19.1% Y/Y to $379.2 million, and the margin expanded 50 bps to 21%. Net earnings were $284.6 million, an increase of 16.9% Y/Y, Headline: Fastenal Company (FAST) Q3 2022 Earnings Call Transcript, source:SeekingAlpha, summary: Fastenal Company (NASDAQ:NASDAQ:FAST) Q3 2022 Earnings Conference Call October 13, 2022, 10:00 AM ET Company Participants Taylor Ranta - Financial Reporting and Regulatory Compliance..., Headline: Fastenal (FAST) Shares Rise on Q3 Earnings & Revenue Beat, source:Yahoo, summary: Fastenal (FAST) reports higher Q3 earnings and revenues on the back of strong demand in markets tied to industrial capital goods and commodities., Headline: NEW YORK MARKET CLOSE: Wall Street painted green in surprise rally, source:Alliance News, summary: No summary, Headline: Fastenal Co. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. advanced 2.45% to $46.79 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",FAST
12,2022-10-14,"Headline: Analysts Offer Insights on Industrial Goods Companies: XPO Logistics (XPO), Fastenal Company (FAST) and MSC Industrial (MSM), source:TipRanks, summary: Companies in the  Industrial Goods sector have received a lot of coverage today as analysts  weigh in on XPO Logistics (<span class='tr-stock-ticker' style='color:b..., Headline: Fastenal Co. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. slipped 6.24% to $43.87 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",FAST
13,2022-10-15,"Headline: W.W. Grainger: Still Not Great, source:SeekingAlpha, summary: W.W. Grainger is a solid company that is doing well and will likely continue to do well. Read more to know why I maintain my âholdâ rating on GWW stock.",FAST
14,2022-10-16,"Headline: Fastenal's (NASDAQ:FAST) earnings growth rate lags the 16% CAGR delivered to shareholders, source:Yahoo, summary: Stock pickers are generally looking for stocks that will outperform the broader market. Buying under-rated businesses...",FAST
15,2022-10-17,"Headline: Fastenal assumed with a Hold at Jefferies, source:Thefly.com, summary: Jefferies analyst Stephen... FAST, MSM, Headline: MSC Industrial assumed with a Hold at Jefferies, source:Thefly.com, summary: Jefferies analyst Stephen... MSM, FAST, Headline: Analysts’ Top Industrial Goods Picks: A. O. Smith Corporation (AOS), Fastenal Company (FAST), source:TipRanks, summary: Analysts fell to the sidelines weighing in on A. O. Smith Corporation (<a href='https://www.tipra..., Headline: Fastenal Co. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Fastenal Co. advanced 5.08% to $46.10 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500..., Headline: Video: Tuesday 10/18 Insider Buying Report: FAST, BANF, source:Market News Video, summary: Bargain hunters are wise to pay careful attention to insider buying, because although there are many various reasons for an insider to sell a stock, presumably the only reason they would use their hard-earned cash to make a purchase, is that they expect to make money - Today we look at two noteworthy recent insider buys - FAST,BANF.",FAST
16,2022-10-18,"Headline: This Dividend King Looks Deepl - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by Nathan Parsh and the topic is about: A.O. Smith's business has performed at a high level for a long time, Headline: US Factory Production Rises for a Third Straight Month, source:Yahoo, summary: (Bloomberg) -- US factory production rose for a third month in September, suggesting firm growth in manufacturing that’s underpinned by solid business investment and demand for consumer goods.Most Read from BloombergBlinken Says China Wants to Seize Taiwan on ‘Much Faster Timeline’A Tense Pay Dispute Overshadows Nintendo’s Upcoming Bayonetta 3Putin’s War Escalation Is Hastening Demographic Crash for RussiaForecast for US Recession Within Year Hits 100% in Blow to BidenStocks Extend Rebound on Ri, Headline: Fastenal Co. stock rises Tuesday, outperforms market, source:MarketWatch, summary: Shares of Fastenal Co. rallied 2.99% to $47.48 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500..., Headline: Fastenal: Relief Today, But Pressures Building, source:SeekingAlpha, summary: Investors have reacted well to Fastenal's third quarter report, as I believe there has been relief that sales and operating margin are still holding up well. Read more here.",FAST
17,2022-10-19,"Headline: Fastenal: Built To Last, But Not A Buy Yet, source:SeekingAlpha, summary: Fastenal stock has retreated by 22% compared to S&P 500's 26% pullback. But see why I'm skeptical FAST can grow rapidly enough to justify current market valuation., Headline: Fastenal Co. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Fastenal Co. shed 2.95% to $46.08 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",FAST
18,2022-10-21,"Headline: First Week of December 16th Options Trading For Fastenal Co. (FAST), source:Stock Options Channel, summary: Staff article entitled First Week of December 16th Options Trading For Fastenal Co. (FAST), about stock options, from Stock Options Channel., Headline: Fastenal Co. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. advanced 1.63% to $46.09 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",FAST
19,2022-10-22,"Headline: The Near-Perfect Portfolio: Be Prepared To Weather The Storm, source:SeekingAlpha, summary: The market is going through a period of extraordinary uncertainty. The question is how to preserve wealth without compromising on upside. Click here to read the answer., Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of October 23, source:SeekingAlpha, summary: A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Check out the stocks of companies which changed their dividends.",FAST
20,2022-10-23,"Headline: Companies Take Different Strategies to Navigate High Inflation, source:Yahoo, summary: Early earnings reports for the September quarter show that profit margins are feeling the squeeze as costs are rising and consumer appetite for some products has waned.",FAST
21,2022-10-26,"Headline: MSC Industrial Executing Better, And The Street Has Noticed, source:SeekingAlpha, summary: MSC Industrial has executed well, with the company's Mission Critical program outperforming my skeptical assumptions. Read why I think MSM stock is undervalued.",FAST
22,2022-10-27,"Headline: Fastenal Company (FAST) Gets a Hold from Robert W. Baird, source:TipRanks, summary: In a report released on October 25, David Manthey from Robert W. Baird maintained a Hold rating on Fastenal Company (FAST &#8211; Research Report), with a price tar..., Headline: Fastenal Co. stock underperforms Thursday when compared to competitors despite daily gains, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.81% higher to $47.05 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",FAST
23,2022-10-28,"Headline: MSC Industrial Direct: Company-Specific Initiatives Can Help It Weather Macro Headwinds, source:SeekingAlpha, summary: MSC Industrial Direct is seeing strong demand and its revenue growth is outperforming the Industrial Production index. Click here to read my analysis of MSM., Headline: Fastenal Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Fastenal Co. rallied 3.49% to $48.69 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",FAST
24,2022-10-31,"Headline: Fastenal Co. stock underperforms Monday when compared to competitors, source:MarketWatch, summary: Shares of Fastenal Co. slid 0.74% to $48.33 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",FAST
25,2022-11-01,"Headline: 15 Best NASDAQ Dividend Stocks To Buy, source:Yahoo, summary: In this article we present the list of 15 Best NASDAQ Dividend Stocks To Buy. Click to skip ahead and see the 5 Best NASDAQ Dividend Stocks To Buy. Starbucks Corporation (NASDAQ:SBUX), Gilead Sciences, Inc. (NASDAQ:GILD), and Intel Corporation (NASDAQ:INTC) are just a handful of the best NASDAQ dividend stocks to buy, which we’ll examine in […], Headline: Why This 1 Growth Stock Could Be a Great Addition to Your Portfolio, source:Yahoo, summary: Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service., Headline: Fastenal Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Fastenal Co. rallied 1.03% to $48.83 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",FAST
26,2022-11-02,"Headline: Fastenal Co. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Fastenal Co. slipped 1.68% to $48.01 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",FAST
27,2022-11-03,"Headline: Fastenal Co. stock rises Thursday, outperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.44% higher to $48.22 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",FAST
28,2022-11-04,"Headline: Top 5 3rd Quarter Trades of WE - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Fastenal Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Fastenal Co. rallied 2.63% to $49.49 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500..., Headline: Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q3 2022 Update, source:SeekingAlpha, summary: William von Mueffling's 13F portfolio value decreased this quarter from $11.98B to $11.04B. Read more about Cantillon's portfolio updates for Q3 2022.",FAST
29,2022-11-05,"Headline: With 79% ownership of the shares, Fastenal Company (NASDAQ:FAST) is heavily dominated by institutional owners, source:Yahoo, summary: To get a sense of who is truly in control of Fastenal Company ( NASDAQ:FAST ), it is important to understand the...",FAST
30,2022-11-07,"Headline: Fastenal Co. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.16% higher to $49.57 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P..., Headline: Fastenal Hits $1 Billion in Year-to-Date eCommerce Revenue, source:Yahoo, summary: WINONA, Minn., November 07, 2022--In recent years, Fastenal celebrated two major milestones related to its FAST Solutions program, surpassing 100,000 active FMI Technology devices within customer sites and, later, 1,000 Onsite partnership programs. In October, the company added a third significant milestone to the list, for the first time reaching $1 billion in eCommerce revenue within a calendar year.",FAST
31,2022-11-08,"Headline: Fastenal Co. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.42% higher to $49.78 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",FAST
32,2022-11-09,"Headline: Fastenal Co. stock falls Wednesday, still outperforms market, source:MarketWatch, summary: Shares of Fastenal Co. shed 1.81% to $48.88 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",FAST
33,2022-11-10,"Headline: 7 Stocks Under $50 to Buy and Hold Forever, source:InvestorPlace, summary: No summary, Headline: Fastenal Co. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Fastenal Co. advanced 6.12% to $51.87 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",FAST
34,2022-11-11,"Headline: Fastenal Co. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. dropped 0.13% to $51.80 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",FAST
35,2022-11-12,"Headline: High Quality Dividend Growth Near 52-Week Lows: Microsoft Is Monumental, source:SeekingAlpha, summary: I filtered a watchlist of the highest quality dividend growth companies by proximity to 52-week lows. Read more to see my analysis on Microsoft here.",FAST
36,2022-11-14,"Headline: Fastenal (FAST) Shares Cross Above 200 DMA, source:Dividend Channel, summary: No summary, Headline: Fastenal Co. stock falls Monday, still outperforms market, source:MarketWatch, summary: Shares of Fastenal Co. slid 0.23% to $51.68 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",FAST
37,2022-11-15,"Headline: Fastenal Co. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Fastenal Co. shed 0.10% to $51.63 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",FAST
38,2022-11-16,"Headline: Fastenal Co. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.25% higher to $51.76 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",FAST
39,2022-11-17,"Headline: Fastenal Co. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. dropped 0.33% to $51.59 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",FAST
40,2022-11-18,"Headline: Fastenal Co. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.14% higher to $51.66 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",FAST
41,2022-11-19,"Headline: Invest Stress-Free During Turbulent Times: Near-Perfect Portfolio Strategy, source:SeekingAlpha, summary: With index investing, there's no escape from a roller coaster ride. For most people, especially retirees, it's very difficult to tolerate large and deep drawdowns., Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of November 20, source:SeekingAlpha, summary: Weekly summary of dividend activity for Dividend Champions, Contenders, Challengers. Read more to know the companies with upcoming ex-dividend dates and pay dates., Headline: Do Its Financials Have Any Role To Play In Driving Fastenal Company's (NASDAQ:FAST) Stock Up Recently?, source:Yahoo, summary: Fastenal's (NASDAQ:FAST) stock is up by a considerable 12% over the past month. Given that stock prices are usually...",FAST
42,2022-11-21,"Headline: Fastenal Co. stock rises Monday, outperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.75% higher to $52.05 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",FAST
43,2022-11-22,"Headline: Fastenal Co. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.65% higher to $52.39 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",FAST
44,2022-11-23,"Headline: Fastenal Co. stock rises Wednesday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.04% higher to $52.41 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",FAST
45,2022-11-24,"Headline: The 4 Factor Dividend Growth Portfolio, source:SeekingAlpha, summary: I came up with the idea for the 4-factor dividend growth portfolio as I studied SCHD ETF. Read more to see the process and my initial results.",FAST
46,2022-11-26,"Headline: Why Millennials Should Aim For $4 Million For Retirement, source:SeekingAlpha, summary: We discuss how young folks in their early 30s can aim and accumulate a large sum by the time they are in their 50s. See how big can be your retirement savings.",FAST
47,2022-11-28,"Headline: Fastenal Co. stock falls Monday, underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. slid 2.18% to $51.19 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",FAST
48,2022-11-29,"Headline: Fastenal Co. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of Fastenal Co. slid 1.80% to $50.27 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",FAST
49,2022-12-01,"Headline: FAST Crosses Above Average Analyst Target, source:ETF Channel, summary: No summary, Headline: Video: Thursday 12/1 Insider Buying Report: FAST, BODY, source:Market News Video, summary: No summary, Headline: Fastenal Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.10% higher to $51.56 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",FAST
50,2022-12-02,"Headline: Fastenal Co. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. dropped 0.25% to $51.43 Friday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",FAST
51,2022-12-03,"Headline: Insider Buying: Jeffery Watts Just Spent US$300k On Fastenal Company (NASDAQ:FAST) Shares, source:Yahoo, summary: Investors who take an interest in Fastenal Company ( NASDAQ:FAST ) should definitely note that insider Jeffery Watts...",FAST
52,2022-12-05,"Headline: Fastenal Co. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Fastenal Co. slipped 1.05% to $50.89 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index..., Headline: Fastenal Co. stock falls Tuesday, underperforms market, source:MarketWatch, summary: No summary",FAST
53,2022-12-06,"Headline: Fastenal reports November sales up 10.2% to $577.83M, source:Thefly.com, summary: No summary, Headline: Fastenal Co. stock underperforms Wednesday when compared to competitors despite daily gains, source:MarketWatch, summary: No summary",FAST
54,2022-12-07,"Headline: Fastenal's (FAST) Average Daily Sales Rise 10.2% in November, source:Yahoo, summary: Fastenal's (FAST) average daily sales growth rate moderates sequentially in November., Headline: Fastenal Co. stock rises Thursday, outperforms market, source:MarketWatch, summary: No summary",FAST
55,2022-12-08,"Headline: Fastenal Co. stock outperforms market despite losses on the day, source:MarketWatch, summary: No summary",FAST
56,2022-12-09,"Headline: 4 Factor Dividend Growth Portfolio - November 2022 Results, source:SeekingAlpha, summary: My 4 factor dividend growth portfolio got off to a fantastic start. Click here to read my portfolio performance for Nov and my future outlook., Headline: Robert W. Baird Keeps Their Hold Rating on Fastenal Company (FAST), source:TipRanks, summary: No summary",FAST
57,2022-12-12,"Headline: Fastenal Co. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. rose 1.39% to $51.67 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index..., Headline: Fastenal Breaks Above 200-Day Moving Average - Bullish for FAST, source:Dividend Channel, summary: No summary",FAST
58,2022-12-13,"Headline: Fastenal Co. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of Fastenal Co. slipped 2.96% to $50.14 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500..., Headline: The 7 Best Stocks to Buy for 2023, source:InvestorPlace, summary: No summary",FAST
59,2022-12-14,"Headline: Is Santa Claus Coming To Town?, source:TalkMarkets, summary: No summary, Headline: Fastenal Co. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Fastenal Co. shed 1.12% to $49.58 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",FAST
60,2022-12-15,"Headline: Why This 1 Growth Stock Could Be a Great Addition to Your Portfolio, source:Yahoo, summary: The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage., Headline: 16 Large-Cap Stocks with Insider Buying, source:Yahoo, summary: In this article, we will discuss the 16 large-cap stocks with insider buying. If you want to explore similar stocks, you can also take a look at 5 Large-Cap Stocks With Insider Buying. Insider buying is a popular way to assess the potential of a company and can be a good indicator to gauge a stock’s performance. When insiders, such […]",FAST
61,2022-12-16,"Headline: Fastenal Co. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Fastenal Co. shed 0.21% to $47.87 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",FAST
62,2022-12-17,"Headline: Amid Recession Fears, Consider The Low-Risk NPP Strategy, source:SeekingAlpha, summary: The market is going through a period of extraordinary uncertainty. It makes the task of investing and conserving capital hugely challenging. Read more here., Headline: Should You Be Adding Fastenal (NASDAQ:FAST) To Your Watchlist Today?, source:Yahoo, summary: It's common for many investors, especially those who are inexperienced, to buy shares in companies with a good story...",FAST
63,2022-12-19,"Headline: Fastenal Co. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Fastenal Co. sank 0.25% to $47.75 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",FAST
64,2022-12-20,"Headline: Fastenal Co. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of Fastenal Co. sank 0.21% to $47.65 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",FAST
65,2022-12-21,"Headline: Fastenal Co. stock rises Wednesday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.61% higher to $47.94 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",FAST
66,2022-12-22,"Headline: Fastenal Co. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Fastenal Co. sank 0.52% to $47.69 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",FAST
67,2022-12-23,"Headline: Fastenal Co. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. inched 0.15% higher to $47.76 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",FAST
68,2022-12-24,"Headline: How To Build Wealth: Buy Low And Sell High Consistently, source:SeekingAlpha, summary: What if we could buy low and sell high on a consistent basis? We discuss a systematic and rather conservative strategy to buy low and sell high. Click for more.",FAST
69,2022-12-27,"Headline: Fastenal Co. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Fastenal Co. sank 0.57% to $47.49 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",FAST
70,2022-12-28,"Headline: Fastenal Co. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. slid 1.37% to $46.84 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",FAST
71,2022-12-29,"Headline: Fastenal Co. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. rose 1.54% to $47.56 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",FAST
72,2022-12-30,"Headline: Fastenal Co. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Fastenal Co. dropped 0.50% to $47.32 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index..., Headline: Fastenal: Expensive Despite Strong Growth Drivers, source:SeekingAlpha, summary: Fastenal Company's management team has established a strong track record of growth and profitability. Click for more on FAST., Headline: Fastenal: Stock Will Probably Remain Under Pressure In 2023, source:SeekingAlpha, summary: Fastenal Company district and regional feedback from company leaders points to challenging 2023. Click to read more about FAST.",FAST
