,date,information,related
10,2022-10-08,"Headline: Genuine Parts Company: Upside Has Run Its Course For Now, source:SeekingAlpha, summary: Genuine Parts Company has had a great run recently, but all good things come to an end. See why I think downgrading GPC stock to a Hold is more appropriate.",ORLY
11,2022-10-10,"Headline: O'Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. rallied 1.94% to $724.57 Monday, on what proved to be an all-around grim trading session for the stock market, with the...",ORLY
12,2022-10-11,"Headline: Wells Fargo Sticks to Its Buy Rating for O’Reilly Auto (ORLY), source:TipRanks, summary: Wells Fargo analyst Zachary Fadem maintained a Buy rating on O&#8217;Reilly Auto (ORLY &#8211; Research Report) today and set a price target of $800.00. The company..., Headline: WOODSTOCK CORP Buys 2, Sells 3 - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Top 5 3rd Quarter Trades of Wa - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: O'Reilly Automotive Stock Sees Its Composite Rating Rise To 96, source:Yahoo, summary: O'Reilly Automotive saw an improvement in its IBD SmartSelect Composite Rating Tuesday, from 94 to 96., Headline: Like Buybacks? Add These 2 Stocks to Your Watch List, source:TipRanks, summary: Throughout my research over the years, I have stumbled across two companies whose capital allocation strategies have resulted in them becoming powerful stock buybac...",ORLY
13,2022-10-12,"Headline: O'Reilly Automotive price target raised to $810 from $770 at MKM Partners, source:Thefly.com, summary: MKM Partners analyst Davi... ORLY, Headline: Akre Capital's Akre Focus Fund - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Discussion of markets and holdings",ORLY
14,2022-10-13,"Headline: O'Reilly Automotive Inc. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. rallied 1.43% to $737.98 Thursday, on what proved to be an all-around favorable trading session for the stock market, with...",ORLY
15,2022-10-14,"Headline: O'Reilly Automotive Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. slumped 0.82% to $731.91 Friday, on what proved to be an all-around poor trading session for the stock market, with the...",ORLY
16,2022-10-16,"Headline: Want to Recession-Proof Your Portfolio? Take a Look at This Unstoppable Stock, source:Yahoo, summary: Mix rising interest rates, surging inflation, corporate layoffs, and consumers that are increasingly struggling to pay for basic necessities, and you get the ingredients for a potential economic downturn.  What should investors do to prepare for more turmoil ahead?  Look for ways to strengthen and recession-proof your portfolio -- and one stock that can help do that is auto parts retailer O'Reilly Automotive (NASDAQ: ORLY)., Headline: BTC Capital Management, Inc. B - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",ORLY
17,2022-10-17,"Headline: Top 5 3rd Quarter Trades of HA - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Is There Now An Opportunity In O'Reilly Automotive, Inc. (NASDAQ:ORLY)?, source:Yahoo, summary: Let's talk about the popular O'Reilly Automotive, Inc. ( NASDAQ:ORLY ). The company's shares saw a double-digit share..., Headline: O'Reilly Automotive Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.60% higher to $736.27 Monday, on what proved to be an all-around great trading session for the stock market, with...",ORLY
18,2022-10-18,"Headline: O'Reilly Automotive Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.79% higher to $742.11 Tuesday, on what proved to be an all-around favorable trading session for the stock market,...",ORLY
19,2022-10-19,"Headline: Gabelli Funds to Host 46th Annual Auto Symposium October 31st and November 1st, source:Business Wire, summary: No summary, Headline: O'Reilly Automotive Inc. stock falls Wednesday, still outperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. shed 0.59% to $737.72 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the...",ORLY
20,2022-10-20,"Headline: 10 Best Counter Cyclical Stocks to Buy Now, source:Yahoo, summary: In this article, we discuss 10 best counter cyclical stocks to buy now. If you want to read about some more counter cyclical stocks, go directly to 5 Best Counter Cyclical Stocks to Buy Now. The United States economy is hurtling towards a recession as a hawkish Federal Reserve continues to stomp down on inflation […], Headline: O'Reilly Automotive Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. slid 0.92% to $730.92 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the...",ORLY
21,2022-10-21,"Headline: Can These 3 Auto Parts Retailers Survive the Industry Woes?, source:Yahoo, summary: While economic uncertainties and rising commodity and operational costs play spoilsport, the Auto Retail Parts industry participants like ORLY, AZO and KMX are better placed to ward off challenges., Headline: O'Reilly Automotive Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. rallied 1.80% to $744.07 Friday, on what proved to be an all-around great trading session for the stock market, with the...",ORLY
22,2022-10-24,"Headline: O'Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. advanced 3.28% to $768.46 Monday, on what proved to be an all-around great trading session for the stock market, with the...",ORLY
23,2022-10-25,"Headline: O'Reilly Automotive price target raised to $770 from $720 at Citi, source:Thefly.com, summary: Citi analyst Steven Zacco... ORLY, Headline: Top 5 3rd Quarter Trades of Vi - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: O'Reilly Automotive Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.95% higher to $775.73 Tuesday, on what proved to be an all-around favorable trading session for the stock market,..., Headline: GLOBAL BRIEFING: Sunak faces first PM questions to unite Tory party, source:Alliance News, summary: No summary, Headline: Notable companies reporting after market close, source:Thefly.com, summary: Notable companies reporti... META, NOW, F, ORLY, KLAC, WOLF, VFC, FBHS, TDOC, SAVE, ULCC, NOVA, CYH, BMRN, Headline: O'Reilly Automotive reports Q3 EPS $9.17, consensus $8.51, source:Thefly.com, summary: Reports Q3 revenue $3.8B,... ORLY",ORLY
24,2022-10-26,"Headline: ORLY Crosses Above Average Analyst Target, source:ETF Channel, summary: Staff article entitled ORLY Crosses Above Average Analyst Target, about ETFs, from ETF Channel., Headline: O'Reilly Automotive Expected to Post Higher 3Q Profit -- Earnings Preview, source:MarketWatch, summary: By Kathryn Hardison O'Reilly Automotive Inc. is scheduled to report its third-quarter results after the market closes Wednesday. Here's what you need to..., Headline: O'Reilly Automotive: Pedal To The Metal On This Auto Retailer, source:SeekingAlpha, summary: O'Reilly Automotive looks decent from a valuation perspective and great on the charts heading into earnings. Read more here on what to expect from this retailer's report., Headline: O'Reilly Automotive: Q3 Earnings Snapshot, source:Associated Press, The, summary: No summary, Headline: O'Reilly Automotive Boosts FY View as 3Q Sales Up -- Earnings Review, source:MarketWatch, summary: By Kathryn Hardison O'Reilly Automotive Inc. said sales rose 9% in the third quarter on greater same-store sales and double-digit growth in the professional..., Headline: O'Reilly Automotive Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.22% higher to $777.46 Wednesday, on what proved to be an all-around mixed trading session for the stock market,..., Headline: Stocks making the biggest moves after hours: Meta Platforms, ServiceNow, Align Technology and more, source:CNBC, summary: See which stocks are posting big moves after the bell., Headline: O’Reilly Automotive, Inc. Reports Third Quarter 2022 Results, source:Yahoo, summary: Third quarter comparable store sales growth of 7.6%, three-year stack increase of 31.2%14% increase in third quarter diluted earnings per share to $9.17$2.4 billion net cash provided by operating activities year-to-date SPRINGFIELD, Mo., Oct. 26, 2022 (GLOBE NEWSWIRE) -- O’Reilly Automotive, Inc. (the “Company” or “O’Reilly”) (Nasdaq: ORLY), a leading retailer in the automotive aftermarket industry, today announced record revenue and earnings for its third quarter ended September 30, 2022. 3rd Q, Headline: O'Reilly Automotive (ORLY) Surpasses Q3 Earnings and Revenue Estimates, source:Yahoo, summary: O'Reilly Automotive (ORLY) delivered earnings and revenue surprises of 8.39% and 2.35%, respectively, for the quarter ended September 2022. Do the numbers hold clues to what lies ahead for the stock?, Headline: Top 5 3rd Quarter Trades of Si - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",ORLY
25,2022-10-27,"Headline: O'Reilly Automotive price target raised to $850 from $800 at Wells Fargo, source:Thefly.com, summary: Wells Fargo analyst Zacha... ORLY, Headline: O'Reilly Automotive price target raised to $780 from $725 at Morgan Stanley, source:Thefly.com, summary: Morgan Stanley analyst Si... ORLY, Headline: Stocks making the biggest moves midday: Meta Platforms, ServiceNow, Teladoc, Credit Suisse & more, source:CNBC, summary: Thursday's biggest movers include Meta Platforms, McDonald's, Sleep Number & more., Headline: O'Reilly Automotive: How To Trade This Winner After We Doubled, source:SeekingAlpha, summary: O'Reilly Automotive's Q3 performance was strong, led by very high comps. Click here to know why we remain bullish long-term on ORLY stock., Headline: Meta, Wolfspeed fall; Caterpillar, Southwest rise, source:Associated Press, The, summary: No summary, Headline: O'Reilly Automotive, Inc. (ORLY) Q3 2022 Earnings Call Transcript, source:SeekingAlpha, summary: O'Reilly Automotive, Inc. (NASDAQ:NASDAQ:ORLY) Q3 2022 Earnings Conference Call October 27, 2022 11:00 AM ET Company Participants Jeremy Fletcher - Chief Financial Officer Greg Johnson -..., Headline: Analysts are Revising Prices Targets of These 10 Stocks After Earnings, source:Yahoo, summary: In this article, we will take a look at the 10 stocks that received updated price targets from analysts after their recent earnings. If you want to see some more companies on the list, go directly to Analysts are Revising Prices Targets of These 5 Stocks After Earnings. The Dow Jones Industrial Average and S&P […]",ORLY
26,2022-10-28,"Headline: O'Reilly Automotive downgraded to Buy from Conviction Buy at Goldman Sachs, source:Thefly.com, summary: Goldman Sachs analyst Kat... ORLY, Headline: O'Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. advanced 2.84% to $836.30 Friday, on what proved to be an all-around positive trading session for the stock market, with...",ORLY
27,2022-10-31,"Headline: Is O'Reilly Automotive (ORLY) Stock Outpacing Its Retail-Wholesale Peers This Year?, source:Yahoo, summary: Here is how O'Reilly Automotive (ORLY) and Sprouts Farmers (SFM) have performed compared to their sector so far this year., Headline: O'Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.10% higher to $837.17 Monday, on what proved to be an all-around dismal trading session for the stock market,..., Headline: Analysts’ Opinions Are Mixed on These Consumer Goods Stocks: O’Reilly Auto (ORLY), VF (VFC) and Mercedes-Benz Group (OtherMBGAF), source:TipRanks, summary: Analysts have been eager to weigh in on the Consumer Goods sector with new ratings on O&#8217;Reilly Auto (<span class='tr-stock-ticker' style='color:blue; font-wei...",ORLY
28,2022-11-01,"Headline: Top 5 3rd Quarter Trades of TH - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: O'Reilly Automotive Inc. stock falls Tuesday, still outperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. slipped 0.38% to $834.00 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the..., Headline: CHEMUNG CANAL TRUST CO Buys 2, - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",ORLY
29,2022-11-02,"Headline: Akre Focus Fund Third Quarter 2022 Commentary, source:SeekingAlpha, summary: The Akre Focus Fundâs Q3 2022 performance for the Institutional share class was -8.51% vs. S&P 500 Total Return at -4.88%. Click here to read the full fund letter., Headline: O'Reilly Automotive Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. shed 2.26% to $815.11 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the...",ORLY
30,2022-11-03,"Headline: Top 5 3rd Quarter Trades of So - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Here's Why O'Reilly Automotive Stock Jumped 19% and Reached an All-Time High in October, source:Yahoo, summary: Shares of automotive retail company O'Reilly Automotive (NASDAQ: ORLY) jumped 19% in October, according to data provided by S&P Global Market Intelligence.  The S&P 500 was up about 8%, so O'Reilly drifted higher early in the month thanks to general strength in the market.  As the chart below shows, O'Reilly stock was a market performer for most of October.",ORLY
31,2022-11-04,"Headline: Want Better Returns? Don't Ignore These 2 Retail-Wholesale Stocks Set to Beat Earnings, source:Yahoo, summary: Investors looking for ways to find stocks that are set to beat quarterly earnings estimates should check out the Zacks Earnings ESP.",ORLY
32,2022-11-05,"Headline: O'Reilly Automotive, Inc. (NASDAQ:ORLY) is favoured by institutional owners who hold 87% of the company, source:Yahoo, summary: If you want to know who really controls O'Reilly Automotive, Inc. ( NASDAQ:ORLY ), then you'll have to look at the...",ORLY
33,2022-11-06,"Headline: 7 No-Brainer Stocks to Buy for 2023 and Beyond, source:InvestorPlace, summary: These 7 no-brainer stocks are easy picks to make even as everything in markets seems to be getting more difficult to understand.",ORLY
34,2022-11-07,"Headline: O'Reilly Automotive Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. advanced 1.77% to $830.20 Monday, on what proved to be an all-around great trading session for the stock market, with the...",ORLY
35,2022-11-08,"Headline: O'Reilly Automotive Third Quarter 2022 Earnings: Beats Expectations, source:Yahoo, summary: O'Reilly Automotive ( NASDAQ:ORLY ) Third Quarter 2022 Results Key Financial Results Revenue: US$3.80b (up 9.2% from 3Q..., Headline: Stock Buybacks: Who's Doing Them Well?, source:Yahoo, summary: We've got a look at two companies that have done buybacks well and one that's made some missteps., Headline: O'Reilly Automotive Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.40% higher to $833.51 Tuesday, on what proved to be an all-around positive trading session for the stock market,...",ORLY
36,2022-11-09,"Headline: Top Funds Reveal Demand For These 19 Retailers, source:Yahoo, summary: With each earning a spot on the latest list of new buys by the best mutual funds, WING, ORLY lead retail stocks breaking out or setting up.",ORLY
37,2022-11-10,"Headline: 10 Stocks That May Be Splitting Soon, source:Yahoo, summary: In this article, we will discuss the 10 stocks that may be splitting soon. If you want to explore similar stocks, you can also take a look at 5 Stocks That May Be Splitting Soon. A stock split is when a company increases its number of outstanding shares in an effort to boost its stock’s […]",ORLY
38,2022-11-11,"Headline: October CPI Data Raises Hope for a Soft Landing: 5 Top Picks, source:Yahoo, summary: We have narrowed our search to five U.S. corporate behemoths with solid growth potential. These are: HUM, MPC, CAT, MCK and ORLY.",ORLY
39,2022-11-14,"Headline: Arabesque Asset Management Ltd - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: O'Reilly Automotive Inc. stock rises Monday, outperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. advanced 1.14% to $824.92 Monday, on what proved to be an all-around dismal trading session for the stock market, with the..., Headline: O'Reilly Automotive participates in a conference call with Mizuho, source:Thefly.com, summary: Conference call to be hel... ORLY",ORLY
40,2022-11-15,"Headline: Aureus Asset Management, LLC B - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Video: Nasdaq 100 Movers: ORLY, DDOG, source:Market News Video, summary: In early trading on Tuesday, shares of Datadog topped the list of the day's best performing components of the Nasdaq 100 index, trading up 8.5% - Year to date, Datadog has lost about 52.4% of its value - ORLY,DDOG,REGN,PDD., Headline: O'Reilly Automotive Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.02% higher to $825.12 Tuesday, on what proved to be an all-around favorable trading session for the stock market,..., Headline: O’Reilly Automotive raises share buyback program by $1.5 billion, source:MarketWatch, summary: O'Reilly Automotive Inc.'s board of directors has increased its share-repurchase program by $1.5 billion., Headline: JACOBS LEVY EQUITY MANAGEMENT, INC Buys 3, Sells 2 in 3rd Quarter, source:GuruFocus, summary: No summary, Headline: O`Reilly Automotive Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: No summary",ORLY
41,2022-11-16,"Headline: Advance Auto Parts price target lowered to $165 from $200 at Wedbush, source:Thefly.com, summary: No summary, Headline: Advance Auto Parts downgraded at UBS after earnings disappointment, source:Seeking Alpha, summary: No summary, Headline: Stocks making the biggest moves premarket: Target, Lowe's, Carnival and others, source:CNBC, summary: These are the stocks posting the largest moves before the bell., Headline: Analyst Favorites With Strong Buyback Activity: O`Reilly Automotive Ranks As a Top Pick, source:The Online Investor, summary: No summary, Headline: Stocks making the biggest moves midday: Target, Carnival, Advance Auto Parts, Lowe's and more, source:CNBC, summary: These are the stocks posting the largest moves in midday trading Thursday., Headline: Are Retail-Wholesale Stocks Lagging  O'Reilly Automotive (ORLY) This Year?, source:Yahoo, summary: Here is how O'Reilly Automotive (ORLY) and Sprouts Farmers (SFM) have performed compared to their sector so far this year., Headline: O'Reilly Automotive Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. rose 1.07% to $833.98 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the..., Headline: O`Reilly Automotive participates in a conference call with Mizuho, source:Thefly.com, summary: No summary, Headline: O`Reilly Automotive Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: No summary",ORLY
42,2022-11-17,"Headline: Advance Auto Parts Crushed On Outlook, source:SeekingAlpha, summary: Advance Auto Parts' Q3 sales were up marginally but comps fell. Gross profit margins expanded but costs are high and operating margins fell. Earnings are down. Read more here., Headline: Advance Auto Parts hit by further downgrades after earnings disappointment, source:Seeking Alpha, summary: No summary, Headline: Advance Auto Parts price target lowered to $165 from $205 at Morgan Stanley, source:Thefly.com, summary: No summary, Headline: O'Reilly Automotive Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. dropped 0.48% to $829.98 Thursday, on what proved to be an all-around grim trading session for the stock market, with the..., Headline: O`Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: No summary",ORLY
43,2022-11-18,"Headline: Compounders And Dividends: November 2022 Watch List Update, source:SeekingAlpha, summary: Since my original watch list article in September 2022, I have purchased three companies, two of which were on my September 2022 watch list. Click to read., Headline: O'Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 1.00% higher to $838.27 Friday, on what proved to be an all-around great trading session for the stock market, with...",ORLY
44,2022-11-20,"Headline: O`Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: No summary",ORLY
45,2022-11-21,"Headline: O'Reilly Automotive Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.97% higher to $846.39 Monday, on what proved to be an all-around rough trading session for the stock market, with..., Headline: O`Reilly Automotive Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: No summary",ORLY
46,2022-11-22,"Headline: Three-Stock Lunch: IBM, O'Reilly Auto and Pepsi, source:CNBC, summary: David Wagner, Aptus Capital Advisors portfolio manager, joins 'Power Lunch' to discuss Wagner's thoughts on three stocks: IBM, O'Reilly Auto Parts and Pepsi., Headline: O'Reilly Automotive Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.68% higher to $852.13 Tuesday, on what proved to be an all-around favorable trading session for the stock market,..., Headline: O`Reilly Automotive Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: No summary",ORLY
47,2022-11-23,"Headline: O`Reilly Automotive price target raised to $855 from $770 at Citi, source:Thefly.com, summary: No summary, Headline: O'Reilly Automotive Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. slumped 0.15% to $850.82 Wednesday, on what proved to be an all-around great trading session for the stock market, with..., Headline: Fortune Brands' (FBHS) Board Approves Cabinets Unit Separation, source:Yahoo, summary: The tax-free spin-off of Fortune Brands' (FBHS) cabinets business MasterBrand is expected to be completed on Dec 14, allowing both companies to focus on their core operations.",ORLY
48,2022-11-25,"Headline: Why Is O'Reilly Automotive (ORLY) Up 4.6% Since Last Earnings Report?, source:Yahoo, summary: O'Reilly Automotive (ORLY) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues., Headline: Fortune Brands (FBHS) Shares Down 38% YTD: What's Ailing It?, source:Yahoo, summary: Weakness in housing market demand, softness in China operations, supply-chain woes and raw material cost-inflation are plaguing the Fortune Brands (FBHS) stock.",ORLY
49,2022-11-26,"Headline: Pick These 4 Stocks With Exciting Interest Coverage Ratio, source:TalkMarkets, summary: No summary",ORLY
50,2022-11-27,"Headline: O`Reilly Automotive Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: No summary",ORLY
51,2022-11-28,"Headline: Here’s What Makes O’Reilly Automotive (ORLY) a Worthy Investment?, source:Yahoo, summary: Aristotle Atlantic Partners, LLC, an investment advisor, released its “Large Cap Growth Strategy” third quarter 2022 investor letter. A copy of the same can be downloaded here. In the third quarter, the fund posted a return of -4.87% gross of fees compared to -3.60% return for the Russell 1000 Growth Index. Holdings in Information Technology, Consumer […], Headline: O'Reilly Automotive Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. sank 0.40% to $852.56 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P..., Headline: O`Reilly Automotive Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: No summary",ORLY
52,2022-11-29,"Headline: O'Reilly Automotive Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. sank 0.33% to $849.73 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",ORLY
53,2022-11-30,"Headline: O`Reilly Automotive Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: No summary",ORLY
54,2022-12-01,"Headline: ORLY Crosses Above Average Analyst Target, source:ETF Channel, summary: No summary, Headline: O'Reilly Automotive Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. slumped 0.85% to $857.18 Thursday, on what proved to be an all-around rough trading session for the stock market, with the..., Headline: O`Reilly Automotive Inc. stock rises Friday, outperforms market, source:MarketWatch, summary: No summary",ORLY
55,2022-12-02,"Headline: Are Retail-Wholesale Stocks Lagging  BuildABear Workshop (BBW) This Year?, source:Yahoo, summary: Here is how Build-A-Bear (BBW) and O'Reilly Automotive (ORLY) have performed compared to their sector so far this year., Headline: O'Reilly Automotive Inc. stock rises Friday, outperforms market, source:MarketWatch, summary: Shares of O'Reilly Automotive Inc. inched 0.14% higher to $858.41 Friday, on what proved to be an all-around mixed trading session for the stock market, with...",ORLY
56,2022-12-04,"Headline: O`Reilly Automotive Inc. stock falls Monday, still outperforms market, source:MarketWatch, summary: No summary",ORLY
