,date,information,related
10,2022-10-03,"Headline: Large Cap Biopharmaceuticals: Core Holdings For Your Portfolio , source:TalkMarkets, summary: Now that some clarity is apparent for drug pricing legislation you should have a few large-cap biopharmaceutical stocks in your portfolio., Headline: Alexion, AstraZeneca Rare Disease to acquire LogicBio Therapeutics for $2.07 p/s, source:Thefly.com, summary: LogicBio Therapeutics (LO... LOGC, AZN, Headline: Alexion, AstraZeneca Rare Disease to acquire LogicBio for $2.07 per share, source:Thefly.com, summary: Alexion (ALXN), AstraZene... ALXN, AZN, LOGC, Headline: nan, source:TipRanks, summary: nan, Headline: AstraZeneca to Buy LogicBio Therapeutics for $68 Million >LOGC, source:MarketWatch, summary: By Colin Kellaher LogicBio Therapeutics Inc. on Monday said it agreed to be acquired by AstraZeneca PLC for about $68 million in a deal supporting the..., Headline: Fly Intel: Pre-market Movers, source:Thefly.com, summary: Myovant Sciences soars following acquisition proposal from Sumitovant Biopharma LOGC, MYOV, VSAT, BOX, WFC, APRN, CS, TSLA, DOCU, AZN, Headline: Zacks.com featured highlights include Coca-Cola, General Dynamics, AstraZeneca, Boise Cascade and Insperity, source:Yahoo, summary: Coca-Cola, General Dynamics, AstraZeneca, Boise Cascade and Insperity have been highlighted in this Screen of The Week article., Headline: Why Is LogicBio (LOGC) Stock Up 600% Today?, source:InvestorPlace, summary: LogicBio (LOGC) stock is seeing massive gains on Monday following news that AstraZeneca (AZN) subsidiary Alexion is acquiring the company., Headline: LogicBio Therapeutics Shares Soar on Takeover by AstraZeneca >LOGC, source:MarketWatch, summary: By Colin Kellaher Shares of LogicBio Therapeutics Inc. skyrocketed Monday after the genetic-medicine company agreed to be acquired by Anglo-Swedish pharma..., Headline: Alexion, AstraZeneca Rare Disease to Acquire LogicBio® Therapeutics to Accelerate Growth in Genomic Medicine, source:Yahoo, summary: WILMINGTON, Del., October 03, 2022--Alexion, AstraZeneca Rare Disease, today announced that it has entered a definitive agreement to acquire Lexington, Mass.-based LogicBio® Therapeutics, Inc. (NASDAQ: LOGC), a pioneering genomic medicine company. The proposed acquisition aims to rapidly accelerate Alexion’s growth in genomic medicines through LogicBio’s unique technology, experienced rare disease R&D team, and expertise in pre-clinical development., Headline: Why Are LogicBio Therapeutics Shares Skyrocketing Today?, source:Yahoo, summary: AstraZeneca Plc's (NASDAQ: AZN) subsidiary, Alexion, has agreed to acquire LogicBio Therapeutics Inc (NASDAQ: LOGC) for $2.07 per share. Both boards have unanimously approved the transaction. Alexion plans to close the deal in four to six weeks, subject to the tender of at least a majority of the outstanding shares of LogicBio common stock. It plans to retain LogicBio employees at their current location. Also Read: LogicBio Therapeutics Shares Skyrocket As FDA Lifts Clinical Hold On Its Pediatri, Headline: LogicBio's stock skyrockets after buyout bid for a 667% premium, source:Yahoo, summary: Shares of LogicBio Therapeutics Inc. skyrocketed more than seven-fold (up 643%) in morning trading, to bounce off the previous session's record low, after the genetic medicine company announced an agreement to be acquired by AstraZeneca PLC's Alexion, AstraZeneca Rare Disease in a deal that values LogicBio at about $68.23 million. The stock had closed Friday at a record low of 27 cents, representing a market capitalization for LogicBio of about $8.9 million. Under terms of the buyout deal, Alexi, Headline: ADRs End Higher, ABB and AstraZeneca Trade Actively, source:MarketWatch, summary: By Denny Jacob International stocks trading in New York closed higher Monday. The S&P/BNY Mellon index of American depositary receipts edged up 2.6% to..., Headline: AstraZeneca acquires local startup at 660% premium, source:Yahoo, summary: AstraZeneca Rare Disease, the local division formed when the British pharma giant acquired Alexion Pharmaceuticals Inc. last year, has scooped up a struggling local biotech at a significant premium.  AstraZeneca plc (Nasdaq: AZN) is buying LogicBio Therapeutics Inc. (Nasdaq: LOGC) for $2.07 per share, a 660% premium that values the total acquisition at $68 million.  Lexington-based LogicBio has been struggling since February, when the U.S. Food and Drug Administration ordered a halt to an early-stage trial testing a drug in pediatric patients with methylmalonic acidemia, a disorder in which the body cannot break down certain proteins and fats., Headline: Astrazeneca (AZN) Gains But Lags Market: What You Should Know, source:Yahoo, summary: Astrazeneca (AZN) closed at $55.55 in the latest trading session, marking a +1.29% move from the prior day.",AZN
11,2022-10-04,"Headline: FDA approves Roche breast cancer detection test eligible for ENHERTU, source:Thefly.com, summary: Roche (RHHBY) ""annou... RHHBY, AZN, DSNKY",AZN
12,2022-10-05,"Headline: FOCUS-Fresenius taps pre-dialysis kidney care as drugs promise treatment change, source:Yahoo, summary: The world’s largest dialysis company is seeking out kidney disease patients long before they need the most acute form of care as it plans for growth of new drugs that attack the condition’s causes early on.  For decades, Germany's Fresenius Medical Care (FMC) has been the biggest player in the $50 billion U.S. market providing dialysis and related machines that help filter out blood toxins for people whose kidneys have failed to function.  The company’s 17.6 billion euros ($17.6 billion) in annual revenue has been sustained for decades by high rates of obesity and diabetes, which contribute to kidney damage., Headline: Biotech Alert: Searches spiking for these stocks today, source:Thefly.com, summary: Stay ahead of biotech stocks seeing a surge in interest from retail and financial professional investors with this exclusive recap from The Fly LOGC, CALA, MYOV, ACOR, CDXC, AZN, Headline: 10 Healthcare Stocks to Watch in Light of Biden’s ‘60 Minutes’ Interview, source:Yahoo, summary: In this article, we will be taking a look at the 10 healthcare stocks to watch in light of Biden’s 60 Minutes interview. To skip our detailed analysis of these stocks and Biden’s insights, you can go directly to see the 5 Healthcare Stocks to Watch in Light of Biden’s 60 Minutes Interview. On September […]",AZN
13,2022-10-06,"Headline: GSK: Some Upside Likely, source:SeekingAlpha, summary: GSK's price might have underwhelmed recently, but it's picking up now. Read more to know why GSK stock looks like a buy to me., Headline: FTSE 100 to pay £81.5bn to investors in dividend bonanza, source:Yahoo, summary: FTSE 100 set for record cash returns to investors but dividend forecasts stall., Headline: AZN November 25th Options Begin Trading, source:Stock Options Channel, summary: Staff article entitled AZN November 25th Options Begin Trading, about stock options, from Stock Options Channel., Headline: Top 20 Drug Companies in the World in 2022, source:Yahoo, summary: In this article, we will be taking a look at the top 20 drug companies in the world in 2022. To skip our detailed analysis, you can go directly to see the top 5 drug companies in the world in 2022. While major pharmaceutical companies have always been derided for considering profits over the well-being […], Headline: HONEYWELL BEGINS PRODUCTION OF NEAR-ZERO GLOBAL-WARMING-POTENTIAL MEDICAL PROPELLANT, source:Yahoo, summary: Honeywell (Nasdaq: HON) today announced the opening of a plant in Baton Rouge, La., that is the company's first large-scale manufacturing site for Solstice® Air (HFO-1234ze(E) cGMP), a near-zero global-warming-potential (GWP) medical propellant for use in respiratory inhalers.",AZN
14,2022-10-07,"Headline: Home - The Fly, source:Thefly.com, summary: The Fly is a leading digital publisher of real-time financial news. The Fly team scours all sources of company news and delivers short-form stories consisting of only market moving content., Headline: Omicron BA.4.6 subvariant makes up nearly 14% of COVID variants in U.S. - CDC, source:Yahoo, summary: The U.S. Centers for Disease Control and Prevention (CDC) on Friday estimated that by Oct. 8 nearly 14% of the circulating coronavirus variants in the United States were of the BA.4.6 subvariant of Omicron.  The subvariant has been slowly increasing in prevalence across the U.S., even as the BA.5 subvariant of Omicron remains the dominant strain with 79.2% of the cases.  The BA.4.6 subvariant has been found to be better at evading COVID-19 antibody therapies, with the U.S. Food and Drug Administration in early October warning healthcare providers that AstraZeneca's Evusheld had the risk of being ineffective against some variants it cannot neutralize., Headline: Here’s Why AstraZeneca PLC (AZN) Benefited in the Second Quarter, source:Yahoo, summary: Carillon Tower Advisers, an investment management company, released its “Carillon Eagle Growth & Income Fund” second quarter 2022 investor letter. A copy of the same can be downloaded here. Since 2015, for the first time, the market witnessed two consecutive quarterly losses. During the second quarter, the S&P 500 Index continued its decline, trading at -16.1%. […]",AZN
15,2022-10-09,"Headline: Have $2,000? 2 Market Crash-Ready Stocks to Buy, source:Yahoo, summary: Specifically, there are a pair of pharmaceutical companies whose roster of in-demand medicines makes their prospects better than most in the face of market turbulence of any kind, so let's analyze each and see why they could be a smart pickup for some downside protection.  Pfizer (NYSE: PFE) is a company that needs no introduction, especially not after its rapid development and commercialization of Comirnaty, its coronavirus vaccine.  Furthermore, Pfizer has a veritable cornucopia of other medicines that people rely on, too.",AZN
16,2022-10-10,"Headline: Strong Dollar Means Buy Abroad - Assessing Foreign Assets, source:SeekingAlpha, summary: Investors are flocking to USD, and most foreign currencies are now weak. Click here to know about the ways that a strong USD influences foreign assets., Headline: Apellis' (APLS) Empaveli Aids Growth, Stiff Competition a Woe, source:Yahoo, summary: Apellis' (APLS) lead drug, Empaveli, is approved for treating paroxysmal nocturnal hemoglobinuria. The drug's label expansion studies hold promise. Stiff competition remains an overhang., Headline: AstraZeneca's COVID vaccine suffers a setback in nasal spray trial, source:Yahoo, summary: Attempts by Oxford University researchers and AstraZeneca Plc  to create a nasal-spray version of their jointly developed COVID-19 shot suffered a setback on Tuesday as initial testing on humans did not yield the desired protection.  An antibody response in the respiratory mucous membranes was seen in only a minority of participants in the trial, which was in the first of usually three phases of clinical testing, the University of Oxford said in a statement on Tuesday.  Also, the immune response measured in the blood was weaker than that from a shot-in-the-arm vaccination., Headline: Nasal version of Oxford/AstraZeneca Covid vaccine fails in trial, source:Yahoo, summary: A nasal version of the Oxford/AstraZeneca Covid-19 vaccine has failed in an early-stage trial, dealing a blow to hopes for a more effective way to prevent transmission of the virus.  Oxford university said on Tuesday a nasal formulation of the vaccine elicited mucosal antibody responses in a “minority of participants” and systemic immune responses were weaker compared with intramuscular vaccination.  The setback highlights the complexity of designing a nasal formulation against coronavirus, which spreads through tiny particles in the air., Headline: AstraZeneca call volume above normal and directionally bullish, source:Thefly.com, summary: Bullish option flow detec... AZN",AZN
17,2022-10-11,"Headline: AstraZeneca price target lowered to 11,800 GBp from 12,000 GBp at Guggenheim, source:Thefly.com, summary: Guggenheim analyst Seamus... AZN, Headline: Illumina launches strategic research collaboration with AstraZeneca, source:Thefly.com, summary: Illumina (ILMN) announced... ILMN, AZN, Headline: AstraZeneca Looks to Cancer, RSV Drugs for Growth as Covid-Vaccine Demand Wanes, source:Yahoo, summary: The British drugmaker is reducing production of its Covid-19 vaccine and betting on new therapies for other conditions., Headline: AstraZeneca-Oxford University Partnered Nasal COVID-19 Vaccine Flunks Human Trial, source:Yahoo, summary: AstraZeneca Plc (NASDAQ: AZN) and Oxford University scientists said that the initial testing of its nasal COVID-19 vaccine did not yield the desired protection. The AstraZeneca-funded phase 1 trial tested the efficacy of the Oxford vaccine when delivered through a simple device that sprays droplets up the nose. In a statement, the University of Oxford said that an antibody response in the respiratory mucous membranes was seen in only a minority of participants in the trial. While the trial raise, Headline: Oxford/AstraZeneca COVID vaccine nasal spray fails in trial, source:Yahoo, summary: The nasal version of the Oxford/AstraZeneca COVID vaccine failed to elicit an antibody response in an early trial and the company is shelving its development, Headline: GSK to Hire Top AstraZeneca Dealmaker After Agreement Reached, source:Yahoo, summary: (Bloomberg) -- GSK Plc is free to hire a top dealmaker from AstraZeneca Plc after reaching an agreement with its rival, which had sued to block the sharing of sensitive information.Most Read from BloombergHere’s How Weird Things Are Getting in the Housing MarketThis Is What 7% Mortgages Will Do to the Housing MarketIt’s Official: The Fed’s in the RedThe Most Powerful Buyers in Treasuries Are All Bailing at OnceScreening Procedure Fails to Prevent Colon Cancer Deaths in Large StudyChris Sheldon w, Headline: Illumina Inks AI Pact With AstraZeneca To Accelerate Drug Target Discovery, source:Yahoo, summary: Illumina Inc (NASDAQ: ILMN) entered a strategic research collaboration with AstraZeneca plc (NASDAQ: AZN) on drug target discovery. Financial and other details of the partnership were not disclosed. Under the terms of the agreement, the firms will join forces on artificial intelligence-based genome interpretation and genomic analysis and evaluate whether a combined framework can increase the yield of and confidence in target discovery. AstraZeneca's Center for Genomics Research will use the comb, Headline: Illumina collaborates with AstraZeneca on AI-focused research, source:Alliance News, summary: No summary",AZN
18,2022-10-12,"Headline: AstraZeneca's  Alexion to present new data on advancement in treating NMOSD, source:Thefly.com, summary: The company states: ""... AZN, Headline: AstraZeneca to show 'exceptional' data on neuromyelitis drug Ultomiris, source:Alliance News, summary: No summary, Headline: Alexion, AstraZeneca Rare Disease to present new Ultomiris data, source:Thefly.com, summary: Alexion (ALXN), AstraZene... ALXN, AZN, Headline: Alexion aims to advance NMOSD treatment landscape with exceptional ULTOMIRIS® (ravulizumab-cwvz) efficacy data at ECTRIMS 2022, source:Yahoo, summary: WILMINGTON, Del., October 12, 2022--Alexion, AstraZeneca Rare Disease, will present new data showing significant advances for the treatment of anti-aquaporin-4 (AQP4) antibody-positive (Ab+) neuromyelitis optica spectrum disorder (NMOSD) at the European Committee for Treatment and Research in Multiple Sclerosis (ECTRIMS) Congress, October 26 to 28, 2022., Headline: LONDON MARKET CLOSE: Stocks down as BoE confirms end to bond-buying, source:Alliance News, summary: No summary, Headline: U.K. stocks drop for sixth day, source:MarketWatch, summary: U.K. stocks fell Wednesday, as the FTSE 100 Index finished down 0.86% at 6,826.15. Of the FTSE 100 constituents, clothing retail company JD Sports Fashion..., Headline: 2 No-Brainer Stocks to Buy Right Now for Less Than $100, source:Yahoo, summary: Here are two excellent companies to consider: AstraZeneca (NASDAQ: AZN) and Roku (NASDAQ: ROKU).  U.K.-based AstraZeneca has a rich and diversified lineup of drugs.  The company's best-selling therapeutic area is oncology., Headline: 10 Best Cancer Stocks to Buy Now, source:Yahoo, summary: In this article, we discuss the 10 best cancer stocks. To skip the detailed analysis of the oncology market, go directly to 5 Best Cancer Stocks to Buy Now. Due to the COVID-19 pandemic, the oncology segment of the market saw a slight impact. The screening and oncology care services saw a decline in priority […], Headline: AstraZeneca PLC ADR outperforms competitors despite losses on the day, source:MarketWatch, summary: The AstraZeneca PLC ADR slumped 0.42% to $55.07 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the NASDAQ..., Headline: Astrazeneca (AZN) Dips More Than Broader Markets: What You Should Know, source:Yahoo, summary: In the latest trading session, Astrazeneca (AZN) closed at $55.07, marking a -0.42% move from the previous day.",AZN
19,2022-10-13,"Headline: 3 Incredibly Cheap Blue Chip Stocks to Buy Right Now, source:Yahoo, summary: Bear markets are never fun.  Good news often fails to land with investors, blue chip stocks rarely prove to be rock-solid safe havens, and important sources of passive income, such as dividends, can dry up as companies rethink their capital allocation strategies.  History has shown, however, that bear markets are some of the best times to buy equities and hold them for long periods., Headline: AstraZeneca PLC ADR rises Thursday, still underperforms market, source:MarketWatch, summary: The AstraZeneca PLC ADR inched 0.84% higher to $55.53 Thursday, on what proved to be an all-around great trading session for the stock market, with the..., Headline: Astrazeneca (AZN) Gains But Lags Market: What You Should Know, source:Yahoo, summary: In the latest trading session, Astrazeneca (AZN) closed at $55.53, marking a +0.84% move from the previous day.",AZN
20,2022-10-14,"Headline: 2 Top Biotech Stocks to Buy Right Now, source:Yahoo, summary: Healthcare is a reliable sector of the economy for those looking to create wealth over the long haul., Headline: AstraZeneca PLC ADR falls Friday, still outperforms market, source:MarketWatch, summary: The AstraZeneca PLC ADR shed 1.01% to $54.97 Friday, on what proved to be an all-around grim trading session for the stock market, with the NASDAQ Composite...",AZN
21,2022-10-17,"Headline: Is This Monster Stock on the Verge of a Home Run?, source:Yahoo, summary: Ultomiris was just approved in the European Union to treat patients with generalized myasthenia gravis., Headline: Cytokinetics: Surprise Adcomm For Omecamtiv Causing Concern, source:SeekingAlpha, summary: The FDA announced a surprise advisory committee meeting for Cytokinetics' omecamtiv. Read why I have grave doubts whether omecamtiv will be approved easily., Headline: 10 Best FTSE Dividend Stocks To Buy Now, source:Yahoo, summary: In this article, we discuss 10 best FTSE dividend stocks to buy now. If you want to see more stocks in this selection, check out 5 Best FTSE Dividend Stocks To Buy Now. The Office for National Statistics reported that the U.K. economy contracted by 0.3% in August, potentially initiating a long recession that can […], Headline: Moderna CEO talks competition with J&J, Novavax, AstraZeneca, source:Yahoo, summary: Moderna CEO Stephane Bancel on competing with traditional players in the drug and vaccine space., Headline: AstraZeneca PLC ADR rises Monday, still underperforms market, source:MarketWatch, summary: The AstraZeneca PLC ADR advanced 2.20% to $56.18 Monday, on what proved to be an all-around favorable trading session for the stock market, with the NASDAQ...",AZN
22,2022-10-18,"Headline: iKena Oncology provides research, development update on IK-930 program, source:Thefly.com, summary: Ikena Oncology (IKNA) pro... IKNA, AZN, Headline: 7 Stocks to Buy When There's Blood in the Streets, source:InvestorPlace, summary: For investors looking for high-quality stocks to buy when there is blood in the streets, there happen to be plenty of companies to pick., Headline: What Is Going on With AVEO Pharmaceuticals (AVEO) Stock Today?, source:InvestorPlace, summary: AVEO stock jumped on the news that LG Chem will pay $15/share for Aveo Oncology and make it the centerpiece of a new oncology division., Headline: Ikena Oncology Provides Research & Development Update on IK-930 Program Targeting the Hippo Pathway, source:Yahoo, summary: Clinical collaboration with AstraZeneca announced for the evaluation of osimertinib in combination with IK-930 for patients with EGFR-mutant lung cancers Company shares further detail on the differentiators of IK-930, a TEAD-paralog selective inhibitor BOSTON, Oct. 18, 2022 (GLOBE NEWSWIRE) -- Ikena Oncology, Inc. (Nasdaq: IKNA, “Ikena”), a targeted oncology company forging new territory in patient-directed cancer treatment, today provided a research & development update on the Company’s lead ta, Headline: Should You Invest in AstraZeneca PLC (AZN)?, source:Yahoo, summary: Baron Funds, an investment management company, released its “Baron Health Care Fund” third quarter 2022 investor letter. A copy of the same can be downloaded here. In the third quarter, the fund declined 6.01% compared to a 4.72% decline for the Russell 3000 Health Care Index. The fund’s underperformance in the quarter was attributed to poor […], Headline: AstraZeneca PLC ADR falls Tuesday, underperforms market, source:MarketWatch, summary: The AstraZeneca PLC ADR sank 0.37% to $55.97 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the NASDAQ..., Headline: ADRs End Mostly Stronger; AstraZeneca, atai Life Sciences Trade Actively, source:MarketWatch, summary: By Denny Jacob International stocks trading in New York closed mostly higher Tuesday. The S&P/BNY Mellon index of American depositary receipts edged up 0.3%..., Headline: AstraZeneca price target lowered to 118 GBp from 120 GBp at Berenberg, source:Thefly.com, summary: Berenberg analyst Luisa H... AZN, Headline: 7 Stocks to Buy When There’s Blood in the Streets, source:Yahoo, summary: In general, the last quarter of the year is good for equity markets. However, it’s too early to assume that the markets are automatically headed higher. From the perspective of most investors, Q4 is set up to provide both opportunities and challenges. The upside is that the best time to look for stocks to buy is when there is blood in the streets. The bad news is that stocks may continue to struggle, given the current macro backdrop. So, what’s the reason for concern? Well, inflation remains hig",AZN
23,2022-10-19,"Headline: LONDON BROKER RATINGS: HSBC lifts Marston's; Barclays cuts Flutter, source:Alliance News, summary: No summary, Headline: GLOBAL BROKER RATINGS: Deutsche Bank and JPMorgan upgrade Netflix, source:Alliance News, summary: No summary, Headline: AstraZeneca PLC ADR underperforms Wednesday when compared to competitors, source:MarketWatch, summary: The AstraZeneca PLC ADR shed 2.61% to $54.51 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the NASDAQ...",AZN
24,2022-10-20,"Headline: TOP NEWS: AstraZeneca says Evusheld shows promise on Covid variants, source:Alliance News, summary: No summary, Headline: Drugmakers look to limit Medicare's power to negotiate drug prices, WSJ reports, source:Thefly.com, summary: Under the Inflation Reduc... BMY, JNJ, LLY, MRK, PFE, SNY, AZN, GSK, RHHBY, NVS, Headline: AstraZeneca Announces Winners of Fourth Annual Cancer Community Awards, source:Yahoo, summary: WILMINGTON, Del., October 20, 2022--AstraZeneca, in partnership with Scientific American Custom Media, today announced the winners of the fourth annual Cancer Community Awards (C2 Awards). A part of the AstraZeneca YOUR Cancer program, the C2 Awards celebrate and recognize inspiring work that exemplifies the full promise of community partnerships in advancing equitable access to quality cancer care., Headline: AstraZeneca PLC ADR falls Thursday, still outperforms market, source:MarketWatch, summary: The AstraZeneca PLC ADR slumped 0.29% to $54.35 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the NASDAQ..., Headline: Astrazeneca (AZN) Stock Moves -0.29%: What You Should Know, source:Yahoo, summary: Astrazeneca (AZN) closed the most recent trading day at $54.35, moving -0.29% from the previous trading session.",AZN
