,date,information,related
10,2022-10-07,"Headline: Baker Hughes assumed with a Neutral at Piper Sandler, source:Thefly.com, summary: Piper Sandler analyst Luk... BKR, Headline: Schlumberger: Still Attractive After Roaring Higher, source:SeekingAlpha, summary: Schlumberger has held up remarkably well in the current environment, easily outperforming the broader market. See why SLB stock is an appealing buy now., Headline: Baker Hughes reports U.S. rig count down 3 to 762 rigs, source:Thefly.com, summary: Baker Hughes reports that... BKR",BKR
11,2022-10-10,"Headline: A Top Sector Choice For The Coming Cycle, source:SeekingAlpha, summary: The optimal time for risk mitigation ended long ago. It is time to search for signals amongst the noise as the greatest opportunities of the next cycle are born.",BKR
12,2022-10-11,"Headline: One Equity Partners Completes Sale of BRUSH Group’s Power Generation Business, source:Business Wire, summary: No summary",BKR
13,2022-10-12,"Headline: Baker Hughes (BKR) Reports Next Week: Wall Street Expects Earnings Growth, source:Yahoo, summary: Baker Hughes (BKR) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: Baker Hughes Co. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Baker Hughes Co. advanced 1.75% to $22.64 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500..., Headline: Iraq Pushes Key Gas Developments To Reduce Import Dependence On Iran, source:Yahoo, summary: Iraq's Dhi Qar Oil Company signed a contract with the U.S. oilfield services giant, Baker Hughes, to increase the production of associated gas at the potentially huge Gharraf and Nassiriya oilfields",BKR
14,2022-10-13,"Headline: Analysts Have Conflicting Sentiments on These Industrial Goods Companies: Allison Transmission Holdings (ALSN), Ameresco (AMRC) and Baker Hughes Company (BKR), source:TipRanks, summary: Companies in the  Industrial Goods sector have received a lot of coverage today as analysts  weigh in on Allison Transmission Holdings (<span class='tr-stock-ticker..., Headline: VIKING FUND MANAGEMENT LLC Buy - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Air Products & Chemicals: Be C - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by Steve Gray Booyens and the topic is about: Green hydrogen's prospects remain bright, but Air Products & Chemicals is overvalued, Headline: Baker Hughes Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Baker Hughes Co. rose 5.48% to $23.88 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500..., Headline: A shift in global energy demand could be coming this winter, source:CNBC, summary: Oil is back in focus as an inflation issue amid an unstable global energy sector fueled by a precarious position in Europe.",BKR
15,2022-10-14,"Headline: Is Baker Hughes' Stock a Buy?, source:Yahoo, summary: After years of little investment in the oil patch, higher oil prices are slowly leading to increased capital spending budgets.  One company that stands out in the industry is Baker Hughes (NASDAQ: BKR).  Is the market forgetting about the world's third-largest oilfield services company, or is there perhaps something more to the story?, Headline: Baker Hughes reports U.S. rig count up 7 to 769 rigs, source:Thefly.com, summary: Baker Hughes reports that... BKR, Headline: Baker Hughes Co. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Baker Hughes Co. slipped 4.06% to $22.91 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500..., Headline: Baker Hughes data show a weekly climb in active U.S. oil-drilling rigs, source:Yahoo, summary: MARKET PULSE Baker Hughes [s: bkr] on Friday reported that the number of active U.S. rigs drilling for oil rose by eight to 610 this week. That followed a decline of two in the previous week. The total active U.",BKR
16,2022-10-16,"Headline: BTC Capital Management, Inc. B - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",BKR
17,2022-10-17,"Headline: Investor demand for energy stocks will soon increase 'dramatically,' analyst says, source:MarketWatch, summary: Investors appear ready to starting buying energy stocks again as earnings reports start rolling in. They are looking to boost their weightings in the sector..., Headline: What's in the Offing for Baker Hughes' (BKR) Q3 Earnings?, source:Yahoo, summary: Higher oil price is likely to have aided Baker Hughes' (BKR) oilfield service business in Q3., Headline: Baker Hughes Co. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Baker Hughes Co. advanced 4.45% to $23.93 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500..., Headline: Cathedral Energy Services: This Industry Consolidator Is Undervalued, On The Eve Of Surging Growth, source:SeekingAlpha, summary: CETEF is under-followed and trades at a steep discount, even though it is on the eve of reporting explosive growth in revenue, EBITDA and FCF. Read more here.",BKR
18,2022-10-18,"Headline: U.S. oil service firms' results to show impact of demand, inflation, source:Yahoo, summary: Oilfield service firms are poised to deliver the strongest third quarter results in years as demand for equipment and services has risen despite supply chain snags and higher costs from inflation, according to analyst forecasts.  Schlumberger, Halliburton and others have struggled to regain pricing power after a 2016 price drop.  ""Pricing is coming through,"" said Evercore ISI oilfield services analyst James West., Headline: Baker Hughes Stock Looks Attractive As Q3 Earnings Seen Turning Positive, source:SeekingAlpha, summary: Baker Hughes stock trades at a good forward valuation. Read more to see why I expect a small earnings-related stock price move this week., Headline: Permian Oil Drilling Rig Count Rises for Two Straight Weeks, source:Yahoo, summary: In its weekly release, Baker Hughes Company (BKR) reports that the oil rig count is higher in the Permian Basin., Headline: Baker Hughes Co. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of Baker Hughes Co. rose 1.04% to $24.18 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500..., Headline: Wednesday Sector Leaders: Energy, Technology & Communications, source:Market News Video, summary: nan, Headline: What You Missed On Wall Street On Wednesday, source:Thefly.com, summary: Five top five lists with the news and calls moving stocks, powered by The Fly. NFLX, PG, ABT, UAL, SPX, SPY, $ECON, BBY, EXAS, OLPX, XOM, TSM, AMZN, HYMLF, HYMTF, MSFT, ZYME, JAZZ, BKR, SLB, ESTA, MTB, ISRG, TRV, GNRC, ALLY",BKR
19,2022-10-19,"Headline: Baker Hughes reports Q3 adjusted EPS 26c, consensus 24c, source:Thefly.com, summary: Reports revenue $5.4B, co... BKR, Headline: Baker Hughes: Q3 Earnings Snapshot, source:Associated Press, The, summary: No summary, Headline: Baker Hughes initiated with a Buy at Jefferies, source:Thefly.com, summary: Jefferies analyst Lloyd B... BKR, Headline: Baker Hughes appoints Nancy Buese as CFO, source:Thefly.com, summary: Baker Hughes (BKR) has an... BKR, NEM, Headline: Early notable gainers among liquid option names on October 19th, source:Thefly.com, summary: Notable gainers among liq... NFLX, ISRG, UAL, BKR, TRV, Headline: nan, source:TipRanks, summary: nan, Headline: Baker Hughes Shares Rise After Q3 Adjusted Core Earnings Beat Estimates, source:Yahoo, summary: By Scott Kanowsky, Headline: Baker Hughes Company Announces Third Quarter 2022 Results, source:Yahoo, summary: Orders of $6.1 billion for the quarter, up 3% sequentially and up 13% year-over-year.Revenue of $5.4 billion for the quarter, up 6% sequentially and up 5% year-over-year.GAAP operating income of $269 million for the quarter, up $294 million sequentially and down $110 million year-over-year.Adjusted operating income (a non-GAAP measure) of $503 million for the quarter, up 34% sequentially and up 25% year-over-year.Adjusted EBITDA* (a non-GAAP measure) of $758 million for the quarter, up 16% seque, Headline: Oilfield services firm Baker Hughes posts quarterly loss on charges, source:Yahoo, summary: (Reuters) -Baker Hughes Co posted a quarterly loss on Wednesday, compared with a profit a year ago, hit by $230 million in restructuring and impairment charges relating to the oilfield services provider's latest reorganization.  The company during the recent quarter said it would simplify its organizational structure into two business units from four, one focused on oilfield equipment and services and another dedicated to industrial energy and technology, which includes its Turbomachinery and Process Solutions (TPS) business.  ""The macro outlook has grown increasingly uncertain as the global economy is dealing with strong inflationary pressures, a rising interest rate environment, and sizeable fluctuations in global currencies"" said Lorenzo Simonelli, chief executive of Baker Hughes, in a press release on Wednesday., Headline: What You Missed On Wall Street This Morning, source:Thefly.com, summary: Five top five lists with the news and calls moving stocks, powered by The Fly. NFLX, PG, ABT, UAL, ISRG, BBY, EXAS, OLPX, XOM, TSM, AMZN, GS, BAC, ZYME, JAZZ, BKR, SLB, ESTA, MTB, TRV, GNRC, ALLY, BMI, Headline: Baker Hughes Co. posts loss but adjusted profit beats target, source:Yahoo, summary: Shares of Baker Hughes Co. rose 0.9% in premarket trades Wednesday after the drill bit maker beat its adjusted earnings target. Baker Hughes reported a third-quarter loss of $17 million, or 2 cents a share, after net income of $8 million, or a penny a share, in the year-ago period. Third-quarter adjusted income rose to 26 cents a share from 16 cents a share, in the year-ago quarter. Revenue increased by 5% to $5.37 billion from $5.09 billion in the year-ago period. Wall Street analysts expected, Headline: Baker Hughes Company (BKR) Q3 2022 Earnings Call Transcript, source:SeekingAlpha, summary: Baker Hughes Company (NASDAQ:NASDAQ:BKR) Q3 2022 Earnings Conference Call October 19, 2022 08:30 ET Company Participants Jud Bailey - Vice President, Investor Relations Lorenzo Simonelli -..., Headline: Baker Hughes Names Nancy Buese as Chief Financial Officer, source:Yahoo, summary: Nancy Buese Nancy Buese has been appointed chief financial officer of Baker Hughes, effective Nov. 2, 2022. HOUSTON and LONDON, Oct. 19, 2022 (GLOBE NEWSWIRE) -- Baker Hughes (NASDAQ: BKR) has announced Nancy Buese as Chief Financial Officer (CFO) effective November 2, 2022. Buese brings more than 30 years of financial and leadership experience to the role, previously serving as EVP & CFO of global mining company Newmont Corporation from 2016 until earlier this year. “Nancy is a proven CFO and b, Headline: Baker Hughes Swings To Quarterly Loss Due To Restructuring Charges, source:Yahoo, summary: Baker Hughes Co (NYSE: BKR) reported a quarterly loss of $(17) million compared with a profit of $8 million a year ago, hit by $230 million in restructuring and impairment charges relating to its latest reorganization. The company reported an adjusted EPS of $0.26, beating the consensus of $0.25 in Q3 FY22. Sales came at $5.4 billion, up 6% sequentially and 5% Y/Y. Cash flows generated from operating activities were $597 million for the quarter. Free cash flow was $417 million. ""The macro outloo, Headline: Baker Hughes taps Newmont's Nancy Buese as finance chief, source:Yahoo, summary: Buese, who is currently the finance head at gold miner Newmont Corp, has over 15 years of experience in the mining and energy sectors.  Newmont had said last month that Buese will step down, and be replaced by insider Brian Tabolt on an interim basis.  Worrell, who has served as the CFO for six years, was also instrumental in forming the company as a spinoff from General Electric Co., Headline: Resource Companies Look To Shake Commodity Volatility, source:SeekingAlpha, summary: Resource equities exhibited remarkable resiliency during the quarter, with the S&P Global Natural Resources Index outpacing global equities and global bonds over the 3-month period., Headline: Baker Hughes (BKR) Q3 Earnings Beat Estimates, Revenues Miss, source:Yahoo, summary: Higher contributions from the Oilfield Services business unit aid Baker Hughes' (BKR) earnings in Q3., Headline: Stocks making the biggest moves midday: Netflix, Intuitive Surgical, Generac, Winnebago and more, source:CNBC, summary: These are the stocks posting the largest moves in midday trading. , Headline: Supply-Chain Problems Are Easing in Oil Services, Baker Hughes Says, source:Yahoo, summary: The oil-services company reported 26 cents a share from $5.4 billion in sales. Wall Street was looking for 25 cents from $5.4 billion in sales., Headline: UPDATE 1-Baker Hughes taps Newmont's Nancy Buese as finance chief, source:Yahoo, summary: Baker Hughes Co said on Wednesday that Nancy Buese will replace Brian Worrell as the chief financial officer of the U.S. oilfield services provider.  Buese, who is currently the finance head at gold miner Newmont Corp, has over 15 years of experience in the mining and energy sectors.  Newmont had said last month that Buese will step down, and be replaced by insider Brian Tabolt on an interim basis., Headline: Baker Hughes Recruits New CFO as It Seeks Cost Savings , source:DowJones, summary: Baker Hughes Co. hired a gold-production executive to be its next finance chief as the oilfield-services company seeks to reduce costs and boost profit through a reorganization into two business units., Headline: Baker Hughes Sees Bright 2023 For U.S. Oil, source:Yahoo, summary: Despite posting a third-quarter loss, BakerHughes remains optimistic about the prospects for the U.S oil patch in 2023, expecting supply chain bottlenecks to ease, Headline: Baker Hughes Co. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Baker Hughes Co. rallied 6.08% to $25.65 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500..., Headline: Baker Hughes announces CFO transition, another loss in Q3 earnings, source:Yahoo, summary: Houston-based Baker Hughes Co. (Nasdaq: BKR) named a new CFO Oct. 19 as the company prepares for what it expects to be a volatile environment next year, Chairman and CEO Lorenzo Simonelli said during third-quarter earnings.  Nancy Buese, who has 15 years of public CFO experience and over 30 years in finance and leadership roles, will take over the CFO role on Nov. 2.  Worrell earned total compensation of $10.09 million during 2021 and a base salary of $935,385, according to the company's most recent proxy statement., Headline: Baker Hughes Recruits New CFO as It Seeks Cost Savings, source:Yahoo, summary: Baker Hughes Co. hired a gold-production executive to be its next finance chief as the oilfield-services company seeks to reduce costs and boost profit through a reorganization into two business units.",BKR
20,2022-10-20,"Headline: Baker Hughes Company (BKR) Has a New Rating from Jefferies, source:TipRanks, summary: Jefferies analyst Lloyd Byrne initiated coverage with a Buy rating on Baker Hughes Company (BKR &#8211; Research Report) yesterday and set a price target of $35.00...., Headline: Morgan Stanley Sticks to Its Buy Rating for Baker Hughes Company (BKR), source:TipRanks, summary: In a report released today, Connor Lynagh from Morgan Stanley maintained a Buy rating on Baker Hughes Company (BKR &#8211; Research Report), with a price target of ..., Headline: Baker Hughes Company (BKR) Receives a Rating Update from a Top Analyst, source:TipRanks, summary: RBC Capital analyst Keith Mackey maintained a Buy rating on Baker Hughes Company (BKR &#8211; Research Report) today and set a price target of $33.00. The company&#..., Headline: Baker Hughes price target raised to $32 from $31 at BofA, source:Thefly.com, summary: BofA analyst Chase Mulveh... BKR",BKR
21,2022-10-21,"Headline: Schlumberger Earnings Top Views Amid Energy Market Volatility, source:Yahoo, summary: Schlumberger earnings beat estimates Friday as the oilfield service firm reported momentum was building in the industry. SLB shares edged higher Friday., Headline: Schlumberger Beats Profit Estimates as International Drilling Ramps Up, source:Yahoo, summary: (Bloomberg) -- Schlumberger posted its highest profit in seven years as overseas drillers put oil and gas rigs back to work, following North America’s lead amid tight global supplies. Most Read from BloombergChina Summons Chip Firms for Emergency Talks After US CurbsTrump Deposed in Suit by Investors Claiming Fraud in ‘Apprentice’ Videophone PitchesLiz Truss Odds: The Front-Runners to Replace the Prime MinisterWeed Is Coming to Circle K Gas Stations in US Next YearTwitter Tumbles After US Weighs, Headline: Baker Hughes Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Baker Hughes Co. rallied 2.77% to $26.67 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500..., Headline: Drilling Activity In The U.S. Sees Little Change This Week: Baker Hughes, source:Yahoo, summary: The number of total active drilling rigs in the United States rose by 2 this week, according to new data from Baker Hughes published on Friday",BKR
22,2022-10-23,"Headline: Finance Chiefs Switch Jobs, Retire as Companies Face Uncertainties, source:Yahoo, summary: A number of finance chiefs at some of the country’s biggest companies have left their jobs in recent weeks, an exodus that comes amid the pressures that high inflation and the Covid-19 pandemic have had on corporate balance sheets and the economic outlook.",BKR
23,2022-10-24,"Headline: Top 5 3rd Quarter Trades of BA - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Baker Hughes: Some Progress This Quarter, source:SeekingAlpha, summary: Baker Hughes Company just reported its third-quarter 2022 earnings. Click here for a full overview and investment analysis of BKR stock.",BKR
24,2022-10-25,"Headline: A Surprisingly Upbeat Q3 Earnings Season Kicks Into High Gear This Week, source:SeekingAlpha, summary: As more companies report for Q3, the S&P 500 profit growth rate has steadily climbed. Standouts from last week, as far as EPS results are concerned, span almost every sector. Read more here., Headline: Halliburton Earnings Double Amid Surging Global Crude Demand, source:Yahoo, summary: (Bloomberg) -- Halliburton Co. surpassed profit expectations amid a tight market for oilfield supplies as the world’s biggest provider of frack services gears up for increasing activity around the world.Most Read from BloombergRenters Hit Breaking Point in a Sudden Reversal for LandlordsAdidas Ends Ye Partnership After String of ControversiesChina Stocks Slide as Leadership Overhaul Disappoints TradersKorean Air Plane Overruns Runway While Landing in PhilippinesDove, Other Unilever Dry Shampoos, Headline: Schlumberger: Technically Overbought. Perhaps Time To Take Some Profit Off, source:SeekingAlpha, summary: Schlumberger appears to be technically overbought. See why it is perhaps time to take some profit off SLB stock., Headline: Baker Hughes Co. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Baker Hughes Co. dropped 0.11% to $26.10 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",BKR
25,2022-10-26,"Headline: Top 5 3rd Quarter Trades of GE - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Home - The Fly, source:Thefly.com, summary: The Fly is a leading digital publisher of real-time financial news. The Fly team scours all sources of company news and delivers short-form stories consisting of only market moving content., Headline: 5 Stocks That Have Crushed the Market This Year, source:Yahoo, summary: Oil equipment and services company Baker Hughes (NASDAQ: BKR), aviation services specialist AAR (NYSE: AIR),  (NYSE: HUBB), advanced composites maker Hexcel (NYSE: HXL), and aerospace and defense giant Raytheon Technologies (NYSE: RTX), and electrical products manufacturer Hubbell (NYSE: HUBB) are all up this year.  Let's consider why, and whether they are still good buys from here., Headline: Baker Hughes Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Baker Hughes Co. advanced 1.26% to $26.43 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow..., Headline: Baker Hughes Is A ""Show Me"" Stock Likely To Lag Its Peers For Another Quarter Or Two, Analyst Touts, source:Yahoo, summary: Wells Fargo analyst Roger Read downgraded Baker Hughes Co (NASDAQ: BKR) from Overweight to Equal-Weight with a $29 price target, down from $32. Read writes that the Energy Services sector is on track to deliver consistent sequential and year-on-year earnings and cash flow improvements as global E&P spending trends higher in 2023 and 2024. Macroeconomic headwinds may persist, but energy security and overall global oil & gas supply challenges (sanctions and lack of spare capacity) have created a s, Headline: Scanning New Horizons for Bold Solutions, source:Yahoo, summary: NORTHAMPTON, MA / ACCESSWIRE / October 26, 2022 / Baker Hughes Meet the team working to bring fresh ideas to life as innovative technologies to fuel the future of energy. Baker Hughes created its New Frontiers team as a strategic investment platform ..., Headline: Thursday Sector Leaders: Energy, Utilities, source:Market News Video, summary: The best performing sector as of midday Thursday is the Energy sector, up 1.4% - Within that group, Baker Hughes Company (BKR) and Marathon Oil Corp. - BKR,MRO,XLE,EIX,NRG.",BKR
26,2022-10-27,"Headline: Midterm Elections 2022: 3 Stocks to Avoid Like the Plague for a 'Blue Wave', source:InvestorPlace, summary: If you see a blue wave coming get out of the oilpatch, crypto, and pharmaceuticals that are subject to price regulation., Headline: Stocks making the biggest moves midday: Meta Platforms, ServiceNow, Teladoc, Credit Suisse & more, source:CNBC, summary: Thursday's biggest movers include Meta Platforms, McDonald's, Sleep Number & more., Headline: Baker Hughes Co. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Baker Hughes Co. rose 2.27% to $27.03 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones..., Headline: Baker Hughes Declares Increased Quarterly Dividend and Upsized Share Repurchase Authorization, source:Yahoo, summary: HOUSTON and LONDON, Oct. 27, 2022 (GLOBE NEWSWIRE) -- Baker Hughes (NASDAQ: BKR) announced today that the Baker Hughes Board of Directors declared an increased quarterly cash dividend of $.19 per share of Class A common stock payable on November 18, 2022, to holders of record on November 7, 2022. The dividend increase reflects a 5.5% growth rate, or $.01, over the previous quarter’s dividend. Baker Hughes also announced today that its Board of Directors authorized Baker Hughes Holdings LLC (“BHH, Headline: Baker Hughes increases dividend, authorizes share buyback, source:Yahoo, summary: Oilfield firm Baker Hughes on Thursday said it would increase its quarterly dividend by 5.5% to 19 cents per share and that its board had authorized an additional $2 billion in share repurchases.  The increases underscore an ongoing focus by oil and gas companies to focus on returning cash to shareholders after many fled the sector following years of poor returns.  Baker's share repurchase authorization now stands at $4 billion, doubling a buyback plan announced in July of 2021.",BKR
27,2022-10-28,"Headline: This Energy Stock Is Set to Soar, source:Yahoo, summary: There are two key reasons to buy the stock of energy equipment and services company Baker Hughes (NASDAQ: BKR).  All three are up, but Baker Hughes' underperformance is notable.  Baker Hughes currently reports data for four business segments., Headline: Baker Hughes Co. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Baker Hughes Co. inched 0.78% higher to $27.24 Friday, on what proved to be an all-around positive trading session for the stock market, with the..., Headline: Baker Hughes Shows Weak U.S. Drilling Activity, source:Yahoo, summary: The number of total active drilling rigs in the United States fell 3 this week, according to new data from Baker Hughes published on Friday., Headline: Should You Hold Baker Hughes Company (BKR) Stock?, source:Yahoo, summary: Carillon Tower Advisers, an investment management company, released its “Carillon Eagle Mid Cap Growth Fund” third quarter 2022 investor letter. A copy of the same can be downloaded here. In the third quarter, the fund delivered negative returns. The portfolio recorded impressive gains at the beginning of the quarter. In contrast, there was a disappointing selloff […]",BKR
28,2022-10-31,"Headline: Baker Hughes Co. stock rises Monday, outperforms market, source:MarketWatch, summary: Shares of Baker Hughes Co. rose 1.54% to $27.66 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500..., Headline: ClearBridge Value Equity Strategy Q3 2022 Portfolio Manager Commentary, source:SeekingAlpha, summary: The ClearBridge Value Equity Strategy outperformed its Russell 1000 Value Index during the third quarter 2022. Click here to read the full fund letter.",BKR
29,2022-11-01,"Headline: Baker Hughes management to meet with Piper Sandler, source:Thefly.com, summary: Meeting to be held in Lon... BKR",BKR
