,date,information,related
43,2022-12-20,"Headline: Seagen, Astellas and Merck announce FDA acceptance of sBLA in urothelial cancer, source:Thefly.com, summary: No summary, Headline: Astellas, Seagen, and Merck announce priority review for Padcev and Keytruda, source:Thefly.com, summary: No summary, Headline: Astellas, Seagen and Merck Announce FDA Acceptance of Supplemental Biologics License Applications for PADCEV® (enfortumab vedotin-ejfv) with KEYTRUDA® (pembrolizumab) for the First-Line Treatment of Certain Patients With Locally Advanced or Metastatic Urothelial Cancer, source:Yahoo, summary: Astellas Pharma Inc. (TSE:4503, President and CEO: Kenji Yasukawa, Ph.D., ""Astellas""), Seagen Inc. (Nasdaq: SGEN) and Merck (NYSE: MRK), known as MSD outside of the United States and Canada, today announced the U.S. Food and Drug Administration (FDA) has accepted for Priority Review supplemental Biologics License Applications (sBLAs) for PADCEV® (enfortumab vedotin-ejfv) and KEYTRUDA® (pembrolizumab) for use of these two agents in combination for the treatment of patients with locally advanced o, Headline: Seagen, Astellas and Merck Announce FDA Acceptance of sBLAs for PADCEV® (enfortumab vedotin-ejfv) with KEYTRUDA® (pembrolizumab) for the First-Line Treatment of Certain Patients With Locally Advanced or Metastatic Urothelial Cancer, source:Yahoo, summary: BOTHELL, Wash. & TOKYO & RAHWAY, N.J., December 20, 2022--Seagen Inc. (Nasdaq: SGEN), Astellas Pharma Inc. (TSE:4503) and Merck (NYSE: MRK), known as MSD outside of the United States and Canada, today announced the U.S. Food and Drug Administration (FDA) has accepted for Priority Review supplemental Biologics License Applications (sBLAs) for PADCEV® (enfortumab vedotin-ejfv) and KEYTRUDA® (pembrolizumab) for use of these two agents in combination for the treatment of patients with locally advanc, Headline: Seagen to Present at the J.P. Morgan Healthcare Conference, source:Yahoo, summary: BOTHELL, Wash., December 20, 2022--Seagen Inc. (Nasdaq:SGEN) today announced that management will present at the 41st Annual J.P. Morgan Healthcare Conference on Monday, January 9, 2023 at 3:00 p.m. Pacific Time. The presentation will be webcast live and available for replay from the investor section of Seagen’s website at investor.seagen.com., Headline: FDA accepts Astellas, Seagen and Merck's combo for priority review, source:Alliance News, summary: No summary",SGEN
44,2022-12-22,"Headline: Seagen: 2023 Shaping Up To Be A Breakout Year, source:SeekingAlpha, summary: Seagen has been under pressure since a rumored takeover deal by pharmaceutical giant Merck & Co. fell through last summer. Read what investors need to know.",SGEN
45,2022-12-23,"Headline: This Insider Just Sold Shares of Seagen Inc, source:GuruFocus, summary: No summary",SGEN
46,2022-12-28,"Headline: We're Not Worried About Seagen's (NASDAQ:SGEN) Cash Burn, source:Yahoo, summary: Just because a business does not make any money, does not mean that the stock will go down. For example, although...",SGEN
47,2022-12-30,"Headline: Merck is best performing large U.S. pharma of 2022, source:Seeking Alpha, summary: No summary",SGEN
48,2023-01-02,"Headline: Merck Is Poised To Outperform In 2023, source:SeekingAlpha, summary: Merck substantially outperformed in 2022 and achieved a series of positive trial outcomes. See why I am maintaining a buy rating on MRK stock.",SGEN
49,2023-01-05,"Headline: Tracking Baker Brothers Portfolio - Q3 2022 Update, source:SeekingAlpha, summary: Baker Brothers' 13F portfolio value decreased from $17.63B to $15.27B this quarter. Find out the ongoing analysis of the changes made to the portfolio on a quarterly basis.",SGEN
50,2023-01-06,"Headline: AstraZeneca And Daiichi Sankyo`s Zauberkugel (Magic Bullet), source:Seeking Alpha, summary: No summary, Headline: AstraZeneca And Daiichi Sankyo's Zauberkugel (Magic Bullet), source:SeekingAlpha, summary: AstraZeneca, Daiichi Sankyo to market HER-2 cancer domain targeting therapy Enhertu. See why I consider accumulating DSKYF stock for Enhertu momentum play.",SGEN
51,2023-01-14,"Headline: Stocks To Watch: Economic Reports, Earnings Blockbusters And Political Minefields Lie Ahead Next Week, source:SeekingAlpha, summary: Get ahead of the market by subscribing to Seeking Alpha's Stocks to Watch, a preview of key events scheduled for the coming week",SGEN
52,2023-01-19,"Headline: Seagen (SGEN) Presents At 41st Annual Healthcare Conference - Slideshow, source:SeekingAlpha, summary: The following slide deck was published by Seagen Inc., Headline: Seagen to Host Conference Call and Webcast Discussion of Fourth Quarter and Full Year 2022 Financial Results on February 15, 2023, source:Yahoo, summary: BOTHELL, Wash., January 19, 2023--Seagen Inc. (Nasdaq: SGEN) today announced that it will report its fourth quarter and full year 2022 financial results on Wednesday, February 15, 2023 after the close of U.S. financial markets. Following the announcement, Company management will host a conference call and webcast at 4:30 p.m. Eastern Time to discuss the results and provide a business update., Headline: Seagen Gets FDA Accelerated Approval for Tukysa, source:MarketWatch, summary: By Kathryn Hardison Seagen Inc. said Thursday that the Food and Drug Administration has granted accelerated approval to Tukysa(R)tucatinib in combination..., Headline: Seagen Announces FDA Accelerated Approval of TUKYSA® (tucatinib) in Combination with Trastuzumab for People with Previously Treated RAS Wild-Type, HER2-Positive Metastatic Colorectal Cancer, source:Yahoo, summary: BOTHELL, Wash., January 19, 2023--Seagen Inc. (Nasdaq: SGEN) today announced that the U.S. Food and Drug Administration (FDA) has granted accelerated approval to TUKYSA® (tucatinib) in combination with trastuzumab for adult patients with RAS wild-type, HER2-positive unresectable or metastatic colorectal cancer that has progressed following treatment with fluoropyrimidine-, oxaliplatin- and irinotecan-based chemotherapy. TUKYSA is approved under the FDA’s Accelerated Approval Program based on tum",SGEN
53,2023-01-20,"Headline: Biotech Alert: Searches spiking for these stocks today, source:Thefly.com, summary: No summary",SGEN
54,2023-01-22,"Headline: Global drug spending to reach $1.9T by 2027 ��� IQVIA, source:Seeking Alpha, summary: No summary",SGEN
55,2023-01-24,"Headline: Seagen (SGEN) Receives a Buy from Berenberg Bank, source:TipRanks, summary: No summary, Headline: Morgan Stanley Sticks to Its Buy Rating for Seagen (SGEN), source:TipRanks, summary: No summary",SGEN
56,2023-01-25,"Headline: Seagen price target lowered to $170 from $183 at Berenberg, source:Thefly.com, summary: No summary",SGEN
57,2023-01-30,"Headline: Truist sees potential pressure on Seagen`s Padcev in Q4, source:Thefly.com, summary: No summary, Headline: Seagen: Back On Track, Priced About Right, source:SeekingAlpha, summary: Seagen has a platform that can create new product candidates and can get some through the clinical process and into commercial sales. Find out why SGEN stock is a Hold.",SGEN
58,2023-01-31,"Headline: Genmab: High-Quality Biotech Darling, But Lacks Meaningful Catalysts In The Near Term, source:Seeking Alpha, summary: No summary",SGEN
59,2023-02-06,"Headline: Seagen downgraded to Market Perform from Outperform at SVB Securities, source:Thefly.com, summary: No summary, Headline: SVB Securities downgrades Seagen to Market Perform, lowers price target to $141, source:Thefly.com, summary: No summary, Headline: Street Wrap: Today`s Top 15 Upgrades, Downgrades, Initiations, source:Thefly.com, summary: No summary, Headline: Analysts Offer Insights on Healthcare Companies: Eli Lilly & Co (LLY), Regeneron (REGN) and Seagen (SGEN), source:TipRanks, summary: No summary",SGEN
60,2023-02-08,"Headline: Analysts Estimate Seattle Genetics (SGEN) to Report a Decline in Earnings: What to Look Out for, source:Yahoo, summary: Seattle Genetics (SGEN) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: SVB Leerink Downgrades Seattle Genetics (SGEN), source:Fintel, summary: nan",SGEN
61,2023-02-09,"Headline: Top 5 4th Quarter Trades of Lattice Capital Management, LLC, source:GuruFocus, summary: No summary, Headline: Insmed (INSM) Expected to Beat Earnings Estimates: Should You Buy?, source:Yahoo, summary: Insmed (INSM) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.",SGEN
62,2023-02-10,"Headline: Jefferies biotechnology analyst to hold an analyst/industry conference call, source:Thefly.com, summary: No summary",SGEN
63,2023-02-12,"Headline: Seagen treatment of esophageal cancer granted orphan designation, source:Thefly.com, summary: No summary",SGEN
