,date,information,related
17,2022-10-14,"Headline: Abbott has a new glucose monitor for diabetics — It's so small I forgot I was wearing it, source:CNBC, summary: CNBC's Erin Black, a type 1 diabetic, reviews Abbott's newest continuous glucose monitor, the Freestyle Libre 3., Headline: Abbott's Freestyle Libre 3 can discreetly monitor your blood sugar 24/7, source:CNBC, summary: Abbott Laboratories newest continuous glucose monitor is now available at participating retail pharmacies and through durable medical equipment suppliers. The Freestyle Libre 3 was approved by the FDA in June and is a step up from previous Abbott systems. CNBC's Erin Black, a type 1 diabetic, tested out the Libre 3 for over a month. Here is her review., Headline: DexCom Inc. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. slipped 4.24% to $97.41 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",DXCM
18,2022-10-17,"Headline: DexCom Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. rallied 2.38% to $99.73 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",DXCM
19,2022-10-18,"Headline: DexCom Inc. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of DexCom Inc. slid 2.81% to $96.93 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",DXCM
20,2022-10-19,"Headline: Ready to Buy the Dip? This Healthcare Stock Is a Smart Buy, source:Yahoo, summary: This bear market may not exactly put you in the mood for investing. But now is actually a great time to scoop up shares of solid companies. Why? Because many are trading at a discount. Yet their long-term outlooks remain bright., Headline: DexCom Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of DexCom Inc. shed 0.09% to $96.84 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",DXCM
21,2022-10-20,"Headline: DexCom (DXCM) Earnings Expected to Grow: What to Know Ahead of Next Week's Release, source:Yahoo, summary: DexCom (DXCM) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: DexCom Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. shed 2.56% to $94.36 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index..., Headline: Baxter (BAX) to Report Q3 Earnings: Is a Beat in the Cards?, source:Yahoo, summary: Baxter's (BAX) third-quarter results are likely to reflect growth in its Medication Delivery and Advanced Surgery businesses. Hillrom's products are likely to have boosted sales., Headline: Is a Beat Likely for DexCom (DXCM) This Earnings Season?, source:Yahoo, summary: DexCom's (DXCM) third-quarter results are likely to reflect rising global awareness of its real-time CGM.",DXCM
22,2022-10-21,"Headline: Got $1,000? 3 Growth Stocks to Buy That Could Double Your Money, source:Yahoo, summary: If you're investing in the stock market right now, you know how challenging an environment it's been for investors of all trading styles lately.  If you have $1,000 to invest in the stock market right now, here are three great companies you may want to consider for your buy list.  DexCom (NASDAQ: DXCM) may not be a household name, but the products and services the company provides are not only constantly in demand but in many cases are lifesaving for its customers., Headline: DexCom Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. rallied 1.40% to $95.68 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",DXCM
23,2022-10-23,"Headline: Baxter International: Despite Weakening On The Bottom Line, Shares Look Attractive, source:SeekingAlpha, summary: Baxter International has had a rough year or so, with shares declining far more than the market has. See why I'm changing my rating on BAX from Hold to a Buy.",DXCM
24,2022-10-24,"Headline: Video: S&P 500 Analyst Moves: DXCM, source:Market News Video, summary: The latest tally of analyst opinions from the major brokerage houses shows that among the components of the S&P 500 index, DexCom (DXCM) is now the #45 analyst pick, moving up by 1 spot - This rank is formed by averaging the analyst opinions for each component from each broker, and then ranking the 500 components by those average opinion values - DXCM., Headline: DexCom Moves Up In Analyst Rankings, Passing Horton, source:ETF Channel, summary: Staff article entitled DexCom Moves Up In Analyst Rankings, Passing Horton, about ETFs, from ETF Channel., Headline: Dexcom, Adam Schefter Announce Dexcom U, the First NIL Program for College Athletes With Diabetes, source:Yahoo, summary: SAN DIEGO, October 24, 2022--DEXCOM, ADAM SCHEFTER ANNOUNCE DEXCOM U, THE FIRST NIL PROGRAM FOR COLLEGE ATHLETES WITH DIABETES",DXCM
25,2022-10-25,"Headline: DexCom Inc. stock rises Tuesday, outperforms market, source:MarketWatch, summary: Shares of DexCom Inc. advanced 2.00% to $100.95 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",DXCM
26,2022-10-26,"Headline: Should You Buy Dexcom (DXCM) Ahead of Earnings?, source:Yahoo, summary: Dexcom (DXCM) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season., Headline: Medical Device Stocks' Q3 Earnings on Oct 27: LH, BIO & More, source:Yahoo, summary: Medical Device players are likely to have benefited from the reopening of economies and several efforts to combat staffing challenges. Let's see how LH, BIO, BAX, DXCM and WST are likely to fare this time., Headline: DexCom Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of DexCom Inc. rallied 1.64% to $102.61 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones..., Headline: Teleflex price target lowered to $245 from $265 at Piper Sandler, source:Thefly.com, summary: Piper Sandler analyst Mat... TFX, BSX, DXCM, Headline: DexCom reports Q3 adjusted EPS 28c, consensus 24c, source:Thefly.com, summary: Reports Q3 revenue $769.6... DXCM, Headline: DexCom narrows FY22 revenue view to $2.88B-$2.91B from $2.86B-$2.91B, source:Thefly.com, summary: Consensus $2.89B.... DXCM",DXCM
27,2022-10-27,"Headline: Top 5 3rd Quarter Trades of Ri - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Dexcom (DXCM) Receives a Buy from BTIG, source:TipRanks, summary: BTIG analyst Marie Thibault maintained a Buy rating on Dexcom (DXCM &#8211; Research Report) yesterday and set a price target of $126.00. The company&#8217;s shares..., Headline: Notable companies reporting after market close, source:Thefly.com, summary: Notable companies reporti... AAPL, AMZN, TMUS, INTC, GILD, VRTX, EW, DXCM, COF, PINS, ZEN, FSLR, TXRH, Headline: DexCom Inc. stock underperforms Thursday when compared to competitors, source:MarketWatch, summary: Shares of DexCom Inc. slid 1.33% to $101.25 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones..., Headline: DexCom: Q3 Earnings Snapshot, source:Associated Press, The, summary: No summary, Headline: DexCom Shares Jump 9.6% on Adjusted 2022 Outlook, 3Q Rev Above Estimates, source:MarketWatch, summary: By Denny Jacob DexCom Inc. shares jumped 9.6% to $111 in after-hours trading Thursday after the company adjusted its 2022 revenue range guidance. The medical..., Headline: DexCom, Inc. (DXCM) Q3 2022 Earnings Call Transcript, source:SeekingAlpha, summary: DexCom, Inc. (NASDAQ:NASDAQ:DXCM) Q3 2022 Earnings Conference Call October 27, 2022, 04:30 PM ET Company Participants Sean Christensen - IR Kevin Sayer - Chairman, President and CEO Jereme..., Headline: Dexcom Reports Third Quarter 2022 Financial Results, source:Yahoo, summary: SAN DIEGO, October 27, 2022--Dexcom Reports Third Quarter 2022 Financial Results, Headline: DexCom (DXCM) Q3 Earnings and Revenues Surpass Estimates, source:Yahoo, summary: DexCom (DXCM) delivered earnings and revenue surprises of 16.67% and 2.25%, respectively, for the quarter ended September 2022. Do the numbers hold clues to what lies ahead for the stock?, Headline: DexCom (DXCM) Q3 2022 Earnings Call Transcript, source:Yahoo, summary: Please note that there are also slides available related to our third quarter performance on the Dexcom Investor Relations website on the Events and Presentations page.  All forward-looking statements included in this presentation are made as of the date hereof based on information currently available to Dexcom and are subject to various risks and uncertainties.  The factors that could cause actual results to differ materially from those expressed or implied by any of these forward-looking statements are detailed in Dexcom's annual report on Form 10-K, most recent quarterly report on Form 10-Q, and other filings with the Securities and Exchange Commission.",DXCM
28,2022-10-28,"Headline: Dow Jones Futures: Apple Holds, Amazon Joins Megacap Meltdown; What To Do Now, source:Yahoo, summary: Apple dipped after the iPhone giant topped views. Amazon crashed on guidance, joining the megacap earnings meltdown., Headline: DexCom price target raised to $120 from $97 at Baird, source:Thefly.com, summary: Baird analyst Jeff Johnso... DXCM, Headline: DexCom price target raised to $117 from $105 at Citi, source:Thefly.com, summary: Citi analyst Joanne Wuens... DXCM, Headline: Healthcare Stocks Pace S&P 500 After Earnings, source:Yahoo, summary: The S 500 is moving higher Friday, and healthcare stocks are leading the way. The index’s largest gainer is DexCom, whose stock is up 17% on Friday afternoon. The company, which manufactures medical devices that help manage diabetes, reported third-quarter sales of $769 million and adjusted earnings of 28 cents a share on Thursday afternoon. Both figures easily topped the expectations of Wall Street analysts. Gilead Sciences shares are up 12%, good for second place in the index. The biotech repo, Headline: Premarket Movers: DaVita, Edwards Lifesciences, Pilgrim's Pride, source:MarketWatch, summary: With U.S. stock markets set to open in two hours, (PPC) was up 11.3% in pre-market trading, and (PINS) was up 10.1%. (CUBE), (DXCM), and (INTC) were all..., Headline: Early notable gainers among liquid option names on October 28th, source:Thefly.com, summary: Notable gainers among liq... DXCM, INTC, VRSN, GILD, TMUS, Headline: Analysts Have Conflicting Sentiments on These Healthcare Companies: Dexcom (DXCM), Gilead Sciences (GILD) and Laboratory (LH), source:TipRanks, summary: Companies in the  Healthcare sector have received a lot of coverage today as analysts  weigh in on Dexcom (<span class='tr-stock-ticker' style='color:blue; font-wei..., Headline: Stocks making the biggest moves midday: Apple, Amazon, Intel and more, source:CNBC, summary: These are the stocks posting the largest moves in midday trading. , Headline: Why DexCom Stock Is Soaring Today, source:Yahoo, summary: What happened Shares of DexCom (NASDAQ: DXCM) were trading up by 13.9% as of 11:55 a.m. ET Friday. The big gain came after the diabetes-care technology company announced its third-quarter results following the market close on Thursday., Headline: DexCom Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of DexCom Inc. surged 19.38% to $120.87 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500..., Headline: A Fresh Look at Medical Device Maker DexCom After Earnings, source:Yahoo, summary: Shares of DexCom gapped higher Friday after the company reported better-than-anticipated quarterly numbers Thursday evening. In our October 12 review of DXCM we wrote that ""The price of DXCM could pull back a little bit further in the short run., Headline: DexCom (DXCM) Q3 Earnings Beat Estimates, Guidance Revised, source:Yahoo, summary: DexCom's (DXCM) third-quarter results reflect strong domestic and international revenue growth on the back of its real-time Continuous Glucose Monitoring system., Headline: Dexcom Stock Soars on Earnings and Revenue Beat, source:Yahoo, summary: Dexcom  stock jumped after the medical device company beat earnings and revenue expectations for the third quarter, and tweaked its fiscal-year revenue guidance.  Dexcom (ticker: DXCM) reported third-quarter revenue of $769.6 million, an 18% increase from a year earlier, and adjusted earnings per share of 28 cents, up from 22 cents last year.  Dexcom, which makes continuous glucose monitoring systems, also updated its fiscal-year revenue guidance range to $2.88 billion to $2.91 billion., Headline: Top 10 Gainers on Friday, source:Yahoo, summary: In this article, we will take a look at the top 10 gainers on Friday. If you want to see some more stocks rallying today, go directly to Top 5 Gainers on Friday. All three key U.S. indices jumped this morning, thanks to better-than-expected earnings of giants like Apple Inc. (NASDAQ:AAPL), Intel Corporation (NASDAQ:INTC) and […], Headline: ClearBridge Large Cap Growth Strategy Q3 2022 Portfolio Manager Commentary, source:SeekingAlpha, summary: The ClearBridge Large Cap Growth Strategy underperformed the benchmark for Q3 2022. Click here to read the full fund letter.",DXCM
29,2022-10-30,"Headline: Under-the-radar trend shows tech investors remain loyal despite major losses this year, source:CNBC, summary: The widely held ARK Innovation ETF and the Technology Select Sector SPDR Fund aren't showing meaningful outflows so far this year., Headline: DexCom Stock: Bull vs. Bear, source:Yahoo, summary: DexCom's share price is still down more than 20% year to date.  Others think the maker of continuous glucose monitoring (CGM) systems is a much riskier proposition.  Here are the bull and bear cases for DexCom stock.",DXCM
30,2022-10-31,"Headline: Tracking Baillie Gifford's 13F Portfolio - Q3 2022 Update, source:SeekingAlpha, summary: Baillie Giffordâs 13F portfolio value decreased from ~$97.51B to ~$96.99B this quarter. Click here to find out the Q3 2022 portfolio update., Headline: Dexcom (DXCM) Receives a Buy from J.P. Morgan, source:TipRanks, summary: In a report released on October 28, Robbie Marcus from J.P. Morgan maintained a Buy rating on Dexcom (DXCM &#8211; Research Report), with a price target of $135.00...., Headline: Glucose monitoring device maker DexCom stock rallies more than 50% in October to pace the S&P 500, source:MarketWatch, summary: keep them on track to be the S&P 500's undefined best October performer with a month-to-date gain of 50.6%. The rally comes as maker of glucose monitoring..., Headline: DexCom Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of DexCom Inc. sank 0.07% to $120.78 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",DXCM
31,2022-11-01,"Headline: 7 Stocks Billionaires are Buying Now, source:Yahoo, summary: It isn’t easy to figure out which stocks billionaires are buying right now. With sky-high inflation, fears of recession, weak economic growth, Russia’s invasion of Ukraine, and a weaker consumer, the Dow Jones Industrial Average is down 12% on the year. The S&P 500 is down 21%, with the NASDAQ down about 32%. It’s been a terrible year. Yet, even as markets plunged, billionaire heavyweights have been buying beaten-down names.InvestorPlace - Stock Market News, Stock Advice & Trading Tips That’s be, Headline: Dexcom Partners With Warriors and Nonprofits to Artfully Advocate for Access to Diabetes Care, source:Yahoo, summary: SAN DIEGO, November 01, 2022--Dexcom partners with Warriors and nonprofits to artfully advocate for access to diabetes care, Headline: DexCom Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. slid 1.44% to $119.04 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",DXCM
32,2022-11-02,"Headline: Is DexCom a Good Healthcare Stock to Buy Now?, source:Yahoo, summary: After rising about 50% in October, investors want to know if this stock still has any fuel in the tank., Headline: DexCom Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. slid 2.60% to $115.95 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index..., Headline: DexCom: After Q3, A Strong Competitive Advantage With Secular Tailwinds, source:SeekingAlpha, summary: DexCom had an excellent Q3, beating expectations and revising guidance. Market for diabetes remains large and growing, benefiting DexCom and its new G7 product. Read more here.",DXCM
33,2022-11-03,"Headline: DexCom Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. slipped 2.89% to $112.60 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",DXCM
34,2022-11-04,"Headline: Is It Too Late to Buy DexCom Stock?, source:Yahoo, summary: The shares have been surging after the medical device specialist released its latest earnings report., Headline: DexCom Inc. stock rises Friday, outperforms market, source:MarketWatch, summary: Shares of DexCom Inc. rallied 2.02% to $114.88 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",DXCM
35,2022-11-05,"Headline: Vanguard Health Care Fund Exits Viatris, Plugs Into GSK in 3rd Quarter, source:GuruFocus, summary: No summary, Headline: Vanguard Health Care Fund Exit - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by James Li and the topic is about: Health care-oriented fund releases quarterly portfolio, Headline: 2 Growth Stocks That Are Soaring: Are They Buys?, source:Yahoo, summary: Two such companies are DexCom (NASDAQ: DXCM) and Intuitive Surgical (NASDAQ: ISRG).  DexCom focuses on helping diabetes patients with its innovative continuous glucose monitoring (CGM) systems, which allow them to effortlessly keep track of their blood glucose levels throughout the day.  DexCom's key device is the G6, from which it currently makes most of its revenue.",DXCM
36,2022-11-07,"Headline: 2 Stock-Split Stocks That Are Crushing the Bear Market of Late, source:Yahoo, summary: These widely held stock-split stocks put the bear market in its place by respectively gaining 27% and 50% in October., Headline: 2 Reasons to Buy DexCom, and 1 Reason to Sell, source:Yahoo, summary: Now, investors want to know whether DexCom can continue riding that wave for a while -- and there are good reasons why it might.  DexCom develops continuous glucose monitoring (CGM) devices that help diabetes patients with an essential function: tracking their blood sugar levels.  CGM devices like DexCom's G6 compete with blood glucose meters (BGM) in helping people with diabetes with this critical task., Headline: DexCom Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of DexCom Inc. inched 0.39% higher to $115.33 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",DXCM
