,date,information,related
10,2022-10-01,"Headline: How to perfectly time your new omicron-specific Covid booster, source:CNBC, summary: When should you get your new omicron-specific Covid booster? It depends on your age, health status and how recently you've been vaccinated or infected by Covid., Headline: Here's Why the Post-Pandemic World May Be Even Better for This Vaccine Maker, source:Yahoo, summary: Moderna (NASDAQ: MRNA) is the name behind one of last year's top-selling pharmaceutical products.  Does that mean Moderna's sales will plunge?  In fact, Moderna's best days may not be in the past -- but in the future., Headline: Moderna refused China request to reveal vaccine technology, source:Yahoo, summary: Moderna has refused to hand over to China the core intellectual property behind the development of its breakthrough Covid-19 vaccine, leading to a collapse in negotiations on its sale there, according to multiple people familiar with the matter.  The Massachusetts-based pharmaceutical company turned down Beijing’s request to hand over the recipe for its messenger RNA vaccine because of commercial and safety concerns, said two people involved in negotiations that took place between 2020 and 2021.  The vaccine maker says it is still “eager” to sell the product to China., Headline: Moderna refused China request to reveal vaccine technology - FT, source:Yahoo, summary: Moderna Inc has refused to hand over to China the core intellectual property behind the development of its COVID-19 vaccine, leading to a collapse in negotiations on its sale there, the Financial Times reported on Saturday, citing people familiar with the matter.  The Cambridge, Massachusetts-based pharmaceutical company turned down China’s request to hand over the recipe for its mRNA vaccine because of commercial and safety concerns, the newspaper said, citing people involved in negotiations that took place between 2020 and 2021, adding that the vaccine maker is still “eager” to sell the product to China.  The company had “given up” on its previous efforts to access the Chinese market because of China’s demand that it hand over the technology as a prerequisite for selling in the country, the report said.",MRNA
11,2022-10-02,"Headline: 7 S&P 500 Stocks to Sell Before They Die, source:Yahoo, summary: There’s a saying in investing, attributed to Warren Buffett, that you don’t see who’s swimming naked until the tide goes out. Essentially, this means that poorly run and troubled companies are most exposed during market downturns. This is certainly proving to be the case this year. With all the major U.S. indices now in bear markets, many stocks that were flying high during the pandemic are getting crushed under the weight of poor financial results, bad management and flawed strategies. Since U., Headline: Moderna refuses request to hand over Covid-19 vaccine tech to China, source:Finnhub, summary: MODERNA has reportedly refused a request from China to share the tech behind its Covid-19 vaccine.Moderna's rejection prompted negotiations for the sale of its vaccine in China to fall apart, the... | October 3, 2022, Headline: Notable Monday Option Activity: MRNA, MET, SPLK, source:Stock Options Channel, summary: Staff article entitled Notable Monday Option Activity: MRNA, MET, SPLK, about stock options, from Stock Options Channel., Headline: 7 S&P 500 Stocks to Sell Before They Die, source:InvestorPlace, summary: Investors should unload these S&P 500 stocks to sell and recognize that their fortunes have taken a dramatic turn for the worse., Headline: What You Missed On Wall Street On Monday, source:Thefly.com, summary: Five top five lists with the news and calls moving stocks, powered by The Fly. TSLA, GM, STLA, VWAGY, VSAT, LHX, HOOD, DIS, DISH, WFC, C, DOCU, BOX, RBLX, ENFN, NKE, FRPT, AAPL, UAL, QCOM, TCEHY, MRNA, MYOV, VRT, RIG, LTHM, APLS, IDCC, DUOT, APRN, VERO, ILMN",MRNA
12,2022-10-03,"Headline: 2 Growth Stocks That Could Jump 64.1% to 86.1% Higher, According to Wall Street, source:Yahoo, summary: Investment bank analysts think both of these stocks have what they need to deliver big gains in the foreseeable future., Headline: Moderna: A Great Diversification Into Large Cap, source:SeekingAlpha, summary: Moderna continues to generate increasing sales for its COVID vaccine while other pipeline molecules advance. Read here for a full investment analysis of MRNA stock., Headline: What You Missed On Wall Street This Morning, source:Thefly.com, summary: Five top five lists with the news and calls moving stocks, powered by The Fly. TSLA, VSAT, LHX, HOOD, DIS, DISH, MRNA, FRPT, AAPL, QCOM, UAL, TCEHY, SONY, MYOV, VRT, RIG, LTHM, APLS, IDCC, DUOT, APRN, VRTV, VERO, WFC, C, DOCU, BOX, RBLX, ENFN, NKE, Headline: Moderna Says No To China's Request To Handover COVID-19 Vaccine Technology: Report, source:Yahoo, summary: Moderna Inc (NASDAQ: MRNA) refused to hand over to China the core intellectual property related to the development of its famed COVID-19 vaccine. Earlier this month, Moderna's CEO Stephane Bancel said the company has talked with the Chinese government about supplying COVID-19 vaccines. Moderna refused to transfer the technology for its COVID-19 vaccine because of commercial and safety concerns, Financial Times reported citing two people involved in negotiations between 2020 and 2021. The company, Headline: Moderna Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Moderna Inc. rallied 2.32% to $120.99 Monday, on what proved to be an all-around great trading session for the stock market, with the NASDAQ..., Headline: Tracking Philippe Laffont's Coatue Management Portfolio - Q2 2022 Update, source:SeekingAlpha, summary: Philippe Laffont's 13F portfolio value decreased from $13.67B to $8.26B this quarter. Read more about Coatue Management's holdings and trades for Q2 2022.",MRNA
13,2022-10-04,"Headline: Why Novavax's (NVAX) COVID Vaccine Struggles for Market Share?, source:Yahoo, summary: Despite being the first protein-based COVID-19 vaccine in many markets, Novavax's (NVAX) delayed product launch severely affected the company's prospects., Headline: Moderna Inc. stock rises Tuesday, outperforms market, source:MarketWatch, summary: Shares of Moderna Inc. advanced 3.87% to $125.67 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the NASDAQ..., Headline: Moderna asks Japan health ministry to approve BA.5-tailored vaccine, source:Finnhub, summary: The Japan unit of Moderna Inc. said Wednesday it has asked the country's health ministry to approve its updated coronavirus vaccine tailored to the now-prevalent BA.5 subvariant.								The U.S.... | October 5, 2022",MRNA
14,2022-10-05,"Headline: COVID-19: Is The IP Truce Over?, source:Finnhub, summary: The COVID-19 pandemic brought with it something of an IP truce, with major pharmaceutical companies seemingly happy to co-exist. However, it now seems that a battle is about to commence with three of... | October 5, 2022, Headline: Pfizer COVID vaccine clears Japan panel for use with young children, source:Yahoo, summary: A Japanese health ministry panel on Wednesday recommended approving Pfizer Inc's COVID-19 vaccine for children as young as six months old.  Japan in January expanded use of the vaccine to those as young as 5 years old.  Last month, health authorities started to dispensing Pfizer and Moderna Inc booster shots that target the Omicron variant of the virus., Headline: UPDATE 1-Pfizer COVID vaccine clears Japan panel for use with young children, source:Yahoo, summary: A Japanese health ministry panel on Wednesday recommended approving Pfizer Inc's COVID-19 vaccine for children as young as six months old.  Japan in January expanded use of the vaccine to those as young as five years old.  Last month, health authorities started to dispensing Pfizer and Moderna Inc booster shots that target the Omicron variant of the virus., Headline: Moderna Inc. stock falls Wednesday, still outperforms market, source:MarketWatch, summary: Shares of Moderna Inc. dropped 0.04% to $125.62 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the NASDAQ..., Headline: Moderna (MRNA) Stock Moves -0.04%: What You Should Know, source:Yahoo, summary: In the latest trading session, Moderna (MRNA) closed at $125.62, marking a -0.04% move from the previous day.",MRNA
15,2022-10-06,"Headline: The Petri Dish: Moderna nabs Novartis exec as new CTO, Ginkgo acquires two companies, source:Yahoo, summary: Biogen's patent battles over Tecfidera are over after SCOTUS decision; Ginkgo Bioworks delves into the RNA therapeutics; and Peter Thiel invests in Waltham startup creating ""humanized"" mice., Headline: Top 20 Drug Companies in the World in 2022, source:Yahoo, summary: In this article, we will be taking a look at the top 20 drug companies in the world in 2022. To skip our detailed analysis, you can go directly to see the top 5 drug companies in the world in 2022. While major pharmaceutical companies have always been derided for considering profits over the well-being […], Headline: Moderna Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Moderna Inc. slipped 0.37% to $125.15 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the NASDAQ..., Headline: UPDATE 1-Nearly 4 mln Americans received updated COVID boosters last week - CDC, source:Yahoo, summary: Around 3.9 million people in the United States received updated COVID-19 booster shots over the past week, the Centers for Disease Control and Prevention said on Thursday.  The 11.5-million figure represents only 5.3% of the 215.5 million people in the United States aged 12 or older who are eligible to receive the shots because they have completed their primary vaccination series.  The shots are being administered at a slower pace than last year, when the United States initially authorized COVID boosters just for older and immunocompromised people., Headline: Why Moderna Stock Couldn't Shake the Thursday Blues, source:Yahoo, summary: The CDC's latest report on COVID-19 vaccinations didn't provide enough fuel for shareholder optimism.",MRNA
16,2022-10-07,"Headline: Get Ready for the Next Bull Market: 3 Stocks to Buy Right Now, source:Yahoo, summary: With the three major indexes falling into a bear market, you may not be thinking about the next bull market.  Bear markets often offer us the chance to pick up solid stocks for a bargain -- and then reap the rewards when market conditions improve.  Let's check out three top names that have declined -- but may soar in a bull market, thanks to their strong businesses., Headline: UPDATE 2-Canada authorises Pfizer's Omicron retooled booster, source:Yahoo, summary: Canada on Friday authorised updated COVID-19 booster shots from Pfizer Inc and its partner BioNTech SE that target the Omicron BA.4 and BA.5 subvariants, according to the government's website.  Pfizer and BioNTech said in a joint statement the companies will make ""significant volumes of the vaccine available in the coming days"".  The booster shot, which has been authorised for people 12 years and older, is the second to get clearance from Health Canada after Moderna Inc's modified booster last month., Headline: Moderna Inc. stock underperforms Friday when compared to competitors, source:MarketWatch, summary: Shares of Moderna Inc. slipped 4.66% to $119.32 Friday, on what proved to be an all-around dismal trading session for the stock market, with the NASDAQ...",MRNA
17,2022-10-08,"Headline: Moderna: A Look At The Monster ROIC, source:SeekingAlpha, summary: Moderna is a bet that they will produce product diversification that will carry it beyond just production of COVID vaccine. See why MRNA stock is a hold for me.",MRNA
18,2022-10-09,"Headline: Week In Review: AIM Vaccine Stages $20 Million IPO On Hong Kong Exchange, source:SeekingAlpha, summary: AIM Vaccine conducted a very small IPO on the Hong Kong exchange, raising US$20 million, which netted the company only US$10 million. The IPO saw less than 1% of the company's shares sold., Headline: 7 Stocks to Buy on the Dip for Brave Contrarians, source:InvestorPlace, summary: If you have nerves of steel, these higher-risk opportunities can potentially bolster your portfolio over the long run., Headline: Dear NVAX Stock Fans, Mark Your Calendars for Oct. 11, source:InvestorPlace, summary: Shares of NVAX stock are climbing ahead of the World Vaccine Congress Europe 2022, where Novavax will share new vaccine data.",MRNA
19,2022-10-10,"Headline: Early notable gainers among liquid option names on October 10th, source:Thefly.com, summary: Notable gainers among liq... MRK, KHC, MRNA, WBA, BA, Headline: Better Buy: Moderna vs. Axsome Therapeutics, source:Yahoo, summary: At the same time, fellow biotech company Axsome Therapeutics (NASDAQ: AXSM) is getting its moment in the spotlight.  Moderna shares have dropped 50% so far this year.  Sure, Moderna is generating billions of dollars from its coronavirus vaccine now.",MRNA
