,date,information,related
10,2022-10-16,"Headline: Wedgewood Partners Third Quarter 2022 Client Letter, source:SeekingAlpha, summary: Wedgewood partners posted their third quarter 2022 client letter recently. Click here for a discussion on the top performance detractors and contributors.",CPRT
11,2022-10-17,"Headline: Wedgewood Partners’ Top Q3 Contributor: Copart Inc. (CPRT), source:Yahoo, summary: Wedgewood Partners, an investment management company, released its “Large Cap Focused Growth Fund” third-quarter 2022 investor letter. A copy of the same can be downloaded here. In the third quarter, the fund returned -4.1% net, compared to a -4.9% return for the Standard & Poor’s Index. In addition, you can check the top 5 holdings of […]",CPRT
12,2022-10-19,"Headline: Copart Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. slid 1.41% to $110.95 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",CPRT
13,2022-10-20,"Headline: David Rolfe Comments on Copart - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Guru stock highlight, Headline: Copart Inc. stock underperforms Thursday when compared to competitors, source:MarketWatch, summary: Shares of Copart Inc. slid 1.93% to $108.81 Thursday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",CPRT
14,2022-10-21,"Headline: Copart Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.75% higher to $109.63 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",CPRT
15,2022-10-24,"Headline: 10 Best Used Car Stocks To Buy Now, source:Yahoo, summary: In this article, we discuss 10 best used car stocks to buy now. If you want to see more stocks in this selection, check out 5 Best Used Car Stocks To Buy Now. New car inventory is nearly half of what it should be, and dwindling inventories are an indicator of tight supply and demand. […]",CPRT
16,2022-10-25,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. advanced 2.24% to $113.63 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500..., Headline: Lincoln Capital LLC Buys 2, Se - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",CPRT
17,2022-10-26,"Headline: Copart Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.19% higher to $113.85 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",CPRT
18,2022-10-27,"Headline: Copart Inc. stock underperforms Thursday when compared to competitors, source:MarketWatch, summary: Shares of Copart Inc. shed 0.39% to $113.41 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",CPRT
19,2022-10-28,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. rallied 2.60% to $116.36 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",CPRT
20,2022-11-01,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. inched 0.07% higher to $115.10 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",CPRT
21,2022-11-02,"Headline: Does Copart (NASDAQ:CPRT) Deserve A Spot On Your Watchlist?, source:Yahoo, summary: Investors are often guided by the idea of discovering 'the next big thing', even if that means buying 'story stocks..., Headline: Copart Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. slid 2.64% to $112.06 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",CPRT
22,2022-11-04,"Headline: Today’s Biggest Pre-Market Stock Movers: 10 Top Gainers and Losers on Friday, source:InvestorPlace, summary: We're starting off the final day of trading this week with a look at the biggest pre-market stock movers for Friday morning!, Headline: Copart Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. rallied 1.21% to $57.38 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",CPRT
23,2022-11-05,"Headline: Top 5 3rd Quarter Trades of GE - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",CPRT
24,2022-11-06,"Headline: Arizona State Retirement Syste - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: WEYBOSSET RESEARCH & MANAGEMEN - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",CPRT
25,2022-11-07,"Headline: Copart Inc. stock underperforms Monday when compared to competitors, source:MarketWatch, summary: Shares of Copart Inc. slid 0.51% to $57.09 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",CPRT
26,2022-11-08,"Headline: STATE BOARD OF ADMINISTRATION  - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Copart Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. shed 0.35% to $56.89 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",CPRT
27,2022-11-09,"Headline: Copart Inc. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Copart Inc. shed 2.14% to $55.67 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index..., Headline: Copart, Inc. to Release First Quarter Fiscal 2023 Results, source:Yahoo, summary: DALLAS, November 09, 2022--Copart, Inc. (NASDAQ: CPRT) announced today that it will release earnings for the first quarter of fiscal 2023 after the close of market on Wednesday, November 16, 2022.",CPRT
28,2022-11-10,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. advanced 8.60% to $60.46 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500..., Headline: Why Copart, Inc. (CPRT) is Poised to Beat Earnings Estimates Again, source:Yahoo, summary: Copart, Inc. (CPRT) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.",CPRT
29,2022-11-11,"Headline: YCG, LLC Buys 3, Sells 2 in 3r - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Top 5 3rd Quarter Trades of Co - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Copart Releases 2023 Report on Environmental, Social and Governance Efforts, source:Yahoo, summary: Copart, Inc. (NASDAQ: CPRT) released its inaugural report on its ongoing environmental, social, and governance (ESG) efforts., Headline: Copart Inc. stock rises Friday, outperforms market, source:MarketWatch, summary: Shares of Copart Inc. rallied 1.82% to $61.56 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",CPRT
30,2022-11-14,"Headline: Here's Why We Expect Q1 Earnings Beat From Copart (CPRT), source:Yahoo, summary: The Zacks Consensus Estimate for Copart's (CPRT) fiscal Q1 earnings per share and revenues is 55 cents and $884.5 million, respectively., Headline: Why Copart (CPRT) Might Surprise This Earnings Season, source:Yahoo, summary: Copart (CPRT) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season., Headline: Copart Inc. stock falls Monday, still outperforms market, source:MarketWatch, summary: Shares of Copart Inc. sank 0.52% to $61.24 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index..., Headline: SNYDER CAPITAL MANAGEMENT L P  - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Top 5 3rd Quarter Trades of NI - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: SMITH THOMAS W Cuts Portfolio  - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",CPRT
31,2022-11-15,"Headline: Copart Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. advanced 1.34% to $62.06 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",CPRT
32,2022-11-16,"Headline: Copart Inc. stock falls Wednesday, still outperforms market, source:MarketWatch, summary: Shares of Copart Inc. slid 0.03% to $62.04 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index..., Headline: Copart 1Q Results Impacted by Costs Associated with Hurricane Ian, source:MarketWatch, summary: By Denny Jacob Copart Inc. posted lower profit in the latest quarter as it absorbed higher costs following Hurricane Ian's landfall in late September. The..., Headline: Copart Reports First Quarter Fiscal 2023 Financial Results, source:Yahoo, summary: DALLAS, November 16, 2022--Copart, Inc. (NASDAQ: CPRT) today reported financial results for the quarter ended October 31, 2022., Headline: Copart, Inc. (CPRT) Misses Q1 Earnings Estimates, source:Yahoo, summary: Copart, Inc. (CPRT) delivered earnings and revenue surprises of -7.27% and 1.01%, respectively, for the quarter ended October 2022. Do the numbers hold clues to what lies ahead for the stock?",CPRT
33,2022-11-17,"Headline: Copart, Inc. (CPRT) Q1 2023 Earnings Call Transcript, source:SeekingAlpha, summary: Copart, Inc. (NASDAQ:NASDAQ:CPRT) Q1 2023 Earnings Conference Call November 17, 2022, 11:00 AM ET Company Participants Gavin Renfrew - Vice President, Global Accounting Jeff Liaw - Co-Chief..., Headline: Copart (CPRT) Q1 Earnings Miss, Service Revenues Lag Estimates, source:Yahoo, summary: Copart's (CPRT) fiscal Q1 service revenues (accounting for more than 81% of total revenues) come in at $726.8 million, falling short of the consensus mark of $729 million.",CPRT
34,2022-11-18,"Headline: Copart price target raised to $74 from $68 at Baird, source:Thefly.com, summary: No summary, Headline: Copart First Quarter 2023 Earnings: EPS Misses Expectations, source:Yahoo, summary: Copart ( NASDAQ:CPRT ) First Quarter 2023 Results Key Financial Results Revenue: US$893.4m (up 10% from 1Q 2022). Net..., Headline: Robert W. Baird Keeps Their Buy Rating on Copart (CPRT), source:TipRanks, summary: No summary, Headline: Compounders And Dividends: November 2022 Watch List Update, source:SeekingAlpha, summary: Since my original watch list article in September 2022, I have purchased three companies, two of which were on my September 2022 watch list. Click to read., Headline: Copart Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.44% higher to $64.42 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",CPRT
35,2022-11-20,"Headline: David Rolfe Boosts Copart Position, Curbs Taiwan Semiconductor Holding, source:GuruFocus, summary: No summary, Headline: Copart Inc. stock underperforms Monday when compared to competitors, source:MarketWatch, summary: No summary",CPRT
36,2022-11-21,"Headline: Auto Roundup: BorgWarner-Wolfspeed Deal, Tesla Recall & More, source:Yahoo, summary: While BorgWarner (BWA) spurs its electrification strides with Wolfspeed deal, Tesla (TSLA) issues two separate recalls over faulty airbags and tail lights.",CPRT
37,2022-11-22,"Headline: Copart Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. rose 1.03% to $64.74 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",CPRT
38,2022-11-23,"Headline: Copart Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. rallied 1.75% to $65.87 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",CPRT
39,2022-11-24,"Headline: Copart (CPRT) Outperforming Its Industry: Still Not a Buy?, source:Yahoo, summary: While Copart (CPRT) is riding on its solid market leadership, continued expansion efforts and balance sheet strength, near-term headwinds persist. It is better to wait for a better entry point to accumulate more shares.",CPRT
40,2022-11-25,"Headline: Global company events calendar - next 7 days, source:Alliance News, summary: No summary",CPRT
41,2022-11-28,"Headline: UK CMA says Copart purchase of Hills Motors could weaken competition, source:Alliance News, summary: No summary, Headline: Copart: A Boring And Dirty Business Peter Lynch Must Love, source:SeekingAlpha, summary: Copart is a high-quality business in a boring and dirty industry, a perfect investment idea after Peter Lynch. Click here to read our analysis of CPRT stock., Headline: Copart Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. slid 0.05% to $65.06 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",CPRT
42,2022-11-29,"Headline: Copart: Growth Continues But The Price Isn`t Right, source:Seeking Alpha, summary: No summary, Headline: Global company events calendar - next 7 days, source:Alliance News, summary: No summary, Headline: Copart Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. sank 0.95% to $64.44 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones..., Headline: Copart: Growth Continues But The Price Isn't Right, source:SeekingAlpha, summary: Copart recently has seen some bottom line weakness even as that top line growth continues into the present day. Read why I still rate CPRT stock a Hold for now.",CPRT
43,2022-12-01,"Headline: Copart Inc. stock underperforms Thursday when compared to competitors despite daily gains, source:MarketWatch, summary: Shares of Copart Inc. rallied 1.67% to $67.67 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index..., Headline: GLOBAL BRIEFING: IMF chief warns global growth could drop below 2%, source:Alliance News, summary: No summary",CPRT
44,2022-12-02,"Headline: Is Copart, Inc.'s (NASDAQ:CPRT) Latest Stock Performance A Reflection Of Its Financial Health?, source:Yahoo, summary: Most readers would already be aware that Copart's (NASDAQ:CPRT) stock increased significantly by 18% over the past..., Headline: Copart Inc. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. slumped 0.77% to $67.15 Friday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",CPRT
45,2022-12-03,"Headline: Copart Announces Hiring of New Chief Financial Officer and Chief Legal Officer, source:Yahoo, summary: Copart, inc. (NASDAQ: CPRT) announced the addition of two new members to its leadership team today: Chief Financial Officer Leah Stearns and Chief Legal Officer Paul Kirkpatrick.",CPRT
46,2022-12-04,"Headline: Copart appoints CFO Leah Stearns and Chief Legal Officer Paul Kirkpatrick, source:Seeking Alpha, summary: No summary",CPRT
47,2022-12-05,"Headline: Copart appoints new chief financial officer and chief legal officer, source:Alliance News, summary: No summary, Headline: Duck Creek Technologies announces Copart has joined its partner ecosystem, source:Thefly.com, summary: No summary, Headline: Copart Inc. stock falls Monday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. slipped 2.16% to $65.70 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",CPRT
48,2022-12-06,"Headline: Copart Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. slipped 2.22% to $64.24 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",CPRT
49,2022-12-07,"Headline: Copart Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. shed 1.79% to $63.09 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the Dow Jones...",CPRT
50,2022-12-08,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. rose 1.28% to $63.90 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",CPRT
51,2022-12-09,"Headline: UK CMA says Copart purchase of Hills Motors could weaken competition, source:Alliance News, summary: No summary, Headline: PLEASE IGNORE: UK CMA on Copart purchase of Hills Motors, source:Alliance News, summary: No summary, Headline: UK CMA refers acquisition by Copart of Hills Motors for in-depth probe, source:Alliance News, summary: No summary, Headline: Copart Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. slumped 0.17% to $63.79 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",CPRT
52,2022-12-10,"Headline: Microsoft, Arista among stocks that can survive a triple whammy, Barron`s says, source:Thefly.com, summary: No summary",CPRT
53,2022-12-11,"Headline: Fly Intel: Top five weekend stock stories, source:Thefly.com, summary: No summary",CPRT
54,2022-12-12,"Headline: Copart Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.92% higher to $64.38 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",CPRT
55,2022-12-13,"Headline: Copart Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. slid 2.63% to $62.69 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",CPRT
56,2022-12-14,"Headline: Copart Inc. stock falls Wednesday, still outperforms market, source:MarketWatch, summary: Shares of Copart Inc. dropped 0.35% to $62.47 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",CPRT
57,2022-12-15,"Headline: IBUY, XRT: Retailers Are Out Of Fashion And Out Of Luck, source:SeekingAlpha, summary: The 2022 holiday season isn't going to change the current doom and gloom sentiment/outlook of the retail industry. XRT and IBUY are getting a SELL rating from us., Headline: Copart Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. slipped 3.04% to $60.57 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",CPRT
58,2022-12-16,"Headline: eBay: Initiatives To Boost User Trust Expand TAM And Drive Long-Term Value, source:SeekingAlpha, summary: eBay Inc.'s valuation is lower compared to peers due to its slower growth. Click here to read why I rate EBAY stock a hold., Headline: Copart, Inc. (CPRT) Down 5.6% Since Last Earnings Report: Can It Rebound?, source:Yahoo, summary: Copart, Inc. (CPRT) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues., Headline: Copart Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. shed 0.30% to $60.39 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",CPRT
59,2022-12-18,"Headline: Capital Investments At Copart (NASDAQ:CPRT) Point To A Promising Future, source:Yahoo, summary: If we want to find a potential multi-bagger, often there are underlying trends that can provide clues. Amongst other...",CPRT
60,2022-12-19,"Headline: Copart Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. slid 0.13% to $60.31 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",CPRT
61,2022-12-20,"Headline: Copart Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. shed 0.10% to $60.25 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index..., Headline: Copart Stock Revs Higher; Joins Top-Tier Performers; Will Profits Follow Suit?, source:Yahoo, summary: Used car auctioneer Copart's Relative Strength (RS) Rating got an upgrade from 77 to 82 Tuesday. That 82 RS rating puts Copart stock in the top 20% of all stocks, a bullish indicator. Research shows that the top-performing stocks often have an RS Rating north of 80 in the early stages of their moves.",CPRT
62,2022-12-21,"Headline: Copart Inc. stock rises Wednesday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. rallied 1.33% to $61.05 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",CPRT
63,2022-12-22,"Headline: Copart Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. shed 1.75% to $59.98 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",CPRT
64,2022-12-23,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. inched 0.88% higher to $60.51 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P..., Headline: Copart, Inc. (NASDAQ:CPRT) Q1 2023 Earnings Call Transcript, source:Yahoo, summary: Copart, Inc. (NASDAQ:CPRT) Q1 2023 Earnings Call Transcript November 17, 2022 Copart, Inc. misses on earnings expectations. Reported EPS is $0.51 EPS, expectations were $0.56. Operator: Good day everyone, and welcome to the Copart Incorporated First Quarter Fiscal 2023 Earnings Call. Just a reminder, today’s conference is being recorded. For opening remarks, I would like […]",CPRT
65,2022-12-27,"Headline: Tracking David Rolfe`s Wedgewood Partners Portfolio - Q3 2022 Update, source:Seeking Alpha, summary: No summary, Headline: Tracking David Rolfe's Wedgewood Partners Portfolio - Q3 2022 Update, source:SeekingAlpha, summary: Wedgewood Partnersâ 13F portfolio value decreased from $579M to $532M this quarter. They decreased Taiwan Semi and Starbucks during the quarter. Read more here., Headline: Copart Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. slipped 0.69% to $60.09 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",CPRT
66,2022-12-28,"Headline: Copart Inc. stock falls Wednesday, still outperforms market, source:MarketWatch, summary: Shares of Copart Inc. slid 0.22% to $59.96 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",CPRT
67,2022-12-29,"Headline: Copart Deep Dive: Impenetrable Moat And Growth, source:SeekingAlpha, summary: Copart's impenetrable moat will see it quickly scale internationally. Here's what investors need to know about CPRT stock., Headline: Copart Inc. stock rises Thursday, outperforms market, source:MarketWatch, summary: Shares of Copart Inc. rallied 2.12% to $61.23 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",CPRT
68,2022-12-30,"Headline: Copart Inc. stock underperforms Friday when compared to competitors, source:MarketWatch, summary: Shares of Copart Inc. slid 0.56% to $60.89 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",CPRT
69,2023-01-04,"Headline: Copart Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.85% higher to $61.98 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P..., Headline: Copart Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: No summary",CPRT
70,2023-01-06,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Copart Inc. advanced 3.04% to $62.39 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",CPRT
71,2023-01-09,"Headline: Copart Inc. stock rises Monday, outperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.08% higher to $62.44 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",CPRT
72,2023-01-10,"Headline: Compounders And Dividends: January 2023 Watch List Update, source:Seeking Alpha, summary: No summary, Headline: Copart Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Copart Inc. shed 1.31% to $61.62 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",CPRT
73,2023-01-11,"Headline: Copart Inc. stock rises Wednesday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. rallied 1.20% to $62.36 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",CPRT
74,2023-01-12,"Headline: Copart Inc. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.32% higher to $62.56 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P..., Headline: Copart Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: No summary",CPRT
75,2023-01-17,"Headline: Should You Consider Adding Copart (CPRT) to Your Portfolio?, source:Yahoo, summary: Merion Road Capital, an investment advisor, released its fourth-quarter 2022 investor letter. A copy of the same can be downloaded here. In the fourth quarter, Merion Road Small Cap Fund returned -3.5% compared to a 6.2% return for the Russell 2000 Index and 3.2% for the Barclay Hedge Fund Index. Along with this, MRCM Long Only […], Headline: Copart Inc. stock rises Tuesday, outperforms market, source:MarketWatch, summary: Shares of Copart Inc. inched 0.45% higher to $63.10 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",CPRT
76,2023-01-18,"Headline: Copart Inc. stock falls Wednesday, still outperforms market, source:MarketWatch, summary: Shares of Copart Inc. sank 0.90% to $62.53 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",CPRT
77,2023-01-19,"Headline: Copart Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Copart Inc. shed 1.63% to $61.51 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index..., Headline: Copart Inc. stock rises Friday, outperforms market, source:MarketWatch, summary: No summary",CPRT
78,2023-01-23,"Headline: Copart Inc. stock rises Tuesday, outperforms market, source:MarketWatch, summary: No summary",CPRT
79,2023-01-24,"Headline: Copart Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: No summary",CPRT
80,2023-01-25,"Headline: Copart Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: No summary",CPRT
