,date,information,related
10,2022-10-05,"Headline: 10 Healthcare Stocks to Watch in Light of Biden’s ‘60 Minutes’ Interview, source:Yahoo, summary: In this article, we will be taking a look at the 10 healthcare stocks to watch in light of Biden’s 60 Minutes interview. To skip our detailed analysis of these stocks and Biden’s insights, you can go directly to see the 5 Healthcare Stocks to Watch in Light of Biden’s 60 Minutes Interview. On September […], Headline: Assembly Biosciences CEO John McHutchison to Retire, Succeeded by Jason Okazaki, source:MarketWatch, summary: By Kathryn Hardison Assembly Biosciences Inc. said Chief Executive Officer John McHutchison is retiring and will be succeeded by Jason Okazaki, the company's..., Headline: Gilead Sciences Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Gilead Sciences Inc. inched 0.21% higher to $65.45 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with...",GILD
11,2022-10-06,"Headline: Gilead Sciences, Inc. (NASDAQ:GILD) Looks Just Right, source:Yahoo, summary: With a price-to-earnings (or ""P/E"") ratio of 19.8x Gilead Sciences, Inc. ( NASDAQ:GILD ) may be sending bearish signals..., Headline: Kingmakers of Oakland Aims to Improve the Lives of Young Black Men, source:Yahoo, summary: Growing up in Oakland, Alonzo Henderson didn't have a lot of teachers that looked like him. As a young Black man, he says he felt isolated and thought the educators around him didn't understand his experiences or interests., Headline: Top 20 Drug Companies in the World in 2022, source:Yahoo, summary: In this article, we will be taking a look at the top 20 drug companies in the world in 2022. To skip our detailed analysis, you can go directly to see the top 5 drug companies in the world in 2022. While major pharmaceutical companies have always been derided for considering profits over the well-being […], Headline: Gilead Sciences Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Gilead Sciences Inc. slid 0.76% to $64.95 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",GILD
12,2022-10-07,"Headline: Gilead Sciences Inc. stock falls Friday, still outperforms market, source:MarketWatch, summary: Shares of Gilead Sciences Inc. shed 1.02% to $64.29 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500..., Headline: Chipotle Stock Could Heat Up. Here Comes a Speedy Robo Burrito Maker., source:Yahoo, summary: Analysts also report on Gilead Sciences, Airbnb, CME Group, L3Harris Technologies, and Petco Health.",GILD
13,2022-10-10,"Headline: Great week for Gilead Sciences, Inc. (NASDAQ:GILD) institutional investors after losing 1.0% over the previous year, source:Yahoo, summary: To get a sense of who is truly in control of Gilead Sciences, Inc. ( NASDAQ:GILD ), it is important to understand the..., Headline: How to Find Stocks That Rise 10x, source:InvestorPlace, summary: Investors looking for 10X stocks should prioritize companies in high-growth areas that demonstrate high earnings quality., Headline: Gilead (GILD) Up 2.6% in 3 Months: Will the Momentum Continue?, source:Yahoo, summary: Gilead (GILD) is having a good run despite the volatility on a string of positive updates., Headline: Gilead Sciences (GILD) Gains As Market Dips: What You Should Know, source:Yahoo, summary: Gilead Sciences (GILD) closed at $64.46 in the latest trading session, marking a +0.26% move from the prior day.",GILD
14,2022-10-11,"Headline: Arcus Biosciences initiated with an Overweight at Morgan Stanley, source:Thefly.com, summary: Morgan Stanley analyst Te... RCUS, GILD, RHHBY, Headline: FDA gives Gilead priority review for Trodelvy sBLA  for breast cancer treatment, source:Thefly.com, summary: Gilead Sciences, announce... GILD, Headline: Gilead's Trodelvy granted priority review by FDA, says Piper Sandler, source:Thefly.com, summary: Piper Sandler analyst Do ... GILD, Headline: Gilead Gets FDA Priority Review for Trodelvy in HR+/HER2- Metastatic Breast Cancer, source:MarketWatch, summary: By Colin Kellaher Gilead Sciences Inc. on Tuesday said the U.S. Food and Drug Administration granted priority review to its application for expanded use of..., Headline: U.S. FDA Accepts for Priority Review the Supplemental Biologics License Application for Gilead’s Trodelvy® for Pre-Treated HR+/HER2- Metastatic Breast Cancer, source:Yahoo, summary: FOSTER CITY, Calif., October 11, 2022--Gilead Sciences, Inc. (Nasdaq: GILD) today announced the U.S. Food and Drug Administration (FDA) has accepted for priority review the supplemental Biologics License Application (sBLA) for Trodelvy® (sacituzumab govitecan-hziy) for the treatment of adult patients with unresectable locally advanced or metastatic hormone receptor (HR) positive, human epidermal growth factor receptor 2 (HER2) negative (IHC 0, IHC 1+ or IHC 2+/ISH–) breast cancer who have receiv, Headline: 12 Best Ethical Stocks To Buy Now, source:Yahoo, summary: In this article, we will take a look at 12 best ethical stocks to buy now. If you want to see some more of the best ethical stocks to buy, go directly to 5 Best Ethical Stocks To Buy Now. Sometimes investing is more than about just making money. Investing can also be used to […], Headline: Gilead's Trodelvy Under FDA Review For Pre-Treated HR+/HER2- Metastatic Breast Cancer, source:Yahoo, summary: The FDA has accepted for review Gilead Sciences Inc's (NASDAQ: GILD) Trodelvy (sacituzumab govitecan-hziy) for unresectable locally advanced or metastatic hormone receptor (HR) positive, human epidermal growth factor receptor 2 (HER2) negative breast cancer. The supplemental application covers patients who have received endocrine-based therapy and at least two additional systemic therapies in the metastatic setting. The target action date of the Prescription Drug User Fee Act (PDUFA) is February",GILD
15,2022-10-12,"Headline: Gilead price target raised to $60 from $56 at Barclays, source:Thefly.com, summary: Barclays analyst Carter G... GILD, Headline: 4 Biotech Stocks With Huge Incoming Catalysts, source:Yahoo, summary: All four of these drugmakers are expecting important FDA approval decisions over the next few months., Headline: Want to Collect 4% in Dividends Every Month? Buy These 3 Stocks, source:Yahoo, summary: These stocks pay at different intervals and collectively can ensure you're collecting a dividend payment each month., Headline: Gilead Sciences: Gilead's Rashad Burgess Is Advancing Health and Equity in LGBTQ Communities of Color (The Reckoning), source:Yahoo, summary: Before Rashad Burgess held the professional title of Vice President of Advancing Health and Equity at Gilead Sciences or the personal identification of husband and father, he witnessed the devastating effects of HIV in the early nineties as a gay teenager growing up on the south side of Chicago., Headline: Gilead (GILD) Trodelvy Label Expansion sBLA Gets Priority Review, source:Yahoo, summary: Gilead's (GILD) efforts to expand Trodelvy's label progress, as the FDA accepts sBLA for the same and grants Priority Review., Headline: These 2 Growth Stocks Have Potential Catalysts on the Way, source:Yahoo, summary: Both drugmakers have been outperforming the market -- which may continue if they earn important regulatory approvals soon., Headline: Gilead Sciences Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of Gilead Sciences Inc. slipped 0.43% to $65.39 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P..., Headline: Gilead Stock Delivers Stable Dividend In Hot Biotech Sector, source:Yahoo, summary: The established nature of Gilead's business allows the company to pay out a strong dividend, currently yielding 4.2%.",GILD
16,2022-10-13,"Headline: Dividend Income Update September 2022, source:TalkMarkets, summary: With the start of the final quarter of 2022, it’s time to take a look back at my previous month of dividend income., Headline: Cornell Pochily Investment Adv - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Investors Heavily Search Gilead Sciences, Inc. (GILD): Here is What You Need to Know, source:Yahoo, summary: No summary, Headline: Gilead Sciences Inc. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of Gilead Sciences Inc. rallied 1.64% to $66.46 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the..., Headline: Gilead Sciences to Release Third Quarter 2022 Financial Results on Thursday, October 27, 2022, source:Yahoo, summary: FOSTER CITY, Calif., October 13, 2022--Gilead Sciences, Inc. (Nasdaq: GILD) announced today that its third quarter 2022 financial results will be released on Thursday, October 27 after the market closes. At 4:30 p.m. Eastern Time that day, Gilead’s management will host a webcast to discuss the company’s third quarter 2022 financial results and will provide a business update., Headline: Gilead looks to shift 250,000 square feet in Peninsula campus master plan from office to lab, source:Yahoo, summary: The change represents Gilead's focus on research, now concentrated on the south section of its 72-acre Foster City campus., Headline: Gilead Sciences (GILD) Gains But Lags Market: What You Should Know, source:Yahoo, summary: In the latest trading session, Gilead Sciences (GILD) closed at $66.46, marking a +1.64% move from the previous day.",GILD
17,2022-10-14,"Headline: Top 5 3rd Quarter Trades of GR - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Gilead's Quality And Growth Potential Are Underappreciated, source:SeekingAlpha, summary: Gilead Sciences is a high-quality pharma company with a protected market position. Read why we think that GILD is an attractive investment., Headline: My Dividend Stock Portfolio: New September Record, source:SeekingAlpha, summary: September has been one of the worst months for stocks with all 3 major indices dropping at least 5%. Check out how my dividend stock portfolio performed in Sept., Headline: Why Cash-Rich Companies And #ETFs Are Beating The Market?, source:TalkMarkets, summary: Investors believe that “cash is king” in the current environment of surging inflation, rising rates, and a potential economic downturn. ETFs that hold cash-rich companies have seen a lot of interest from investors lately., Headline: Gilead Sciences Inc. stock falls Friday, still outperforms market, source:MarketWatch, summary: Shares of Gilead Sciences Inc. slipped 0.44% to $66.17 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",GILD
18,2022-10-15,"Headline: Why We're Not Concerned About Gilead Sciences, Inc.'s (NASDAQ:GILD) Share Price, source:Yahoo, summary: Gilead Sciences, Inc.'s ( NASDAQ:GILD ) price-to-earnings (or ""P/E"") ratio of 20x might make it look like a sell right...",GILD
19,2022-10-16,"Headline: 3 Supercharged Dividend Stocks to Buy if There's a Stock Market Sell-Off, source:Yahoo, summary: Medical stocks don't generally have high dividends, but Abbvie (NYSE: ABBV), Pfizer (NYSE: PFE), and Gilead Sciences (NASDAQ: GILD) all have dividends with yields of 3.5% or more, and these pharmaceuticals stocks serve as a great hedge against inflation because their business models are largely resistant to recessions.  A high-yielding dividend without sound fundamentals can easily become a dividend trap, but all three of these companies have pipelines with great potential and a strong history of increasing revenue -- and none appear to be overpriced yet.  AbbVie is a new Dividend King., Headline: Kite says EC granted approval for use of Yescarta, source:Thefly.com, summary: Kite, a Gilead Company, a... GILD",GILD
20,2022-10-17,"Headline: Gilead, MacroGenics announce MGD024 option and collaboration agreement, source:Thefly.com, summary: Gilead (GILD) and MacroGe... GILD, MGNX, Headline: MacroGenics in Collaboration Agreement With Gilead Sciences for MGD024, source:MarketWatch, summary: By Chris Wack Gilead Sciences Inc. and MacroGenics Inc. have entered into an exclusive option and collaboration agreement to develop MGD024, a potential..., Headline: MacroGenics Teams up with Gilead, source:TipRanks, summary: Biopharmaceutical company MacroGenics’ (NASDAQ:MGNX) stock is soaring today after it announced a collaboration with Gilead Sciences (NASDAQ:GILD) for the developmen..., Headline: Gilead and MacroGenics Announce Oncology Collaboration to Develop Bispecific Antibodies, source:Yahoo, summary: FOSTER CITY, Calif. & ROCKVILLE, Md., October 17, 2022--Gilead Sciences, Inc. (NASDAQ: GILD) and MacroGenics (NASDAQ: MGNX) today announced an exclusive option and collaboration agreement to develop MGD024, an investigational, bispecific antibody that binds CD123 and CD3 using MacroGenics’ DART® platform, and two additional bispecific research programs. The collaboration agreement grants Gilead the option to license MGD024, a potential treatment for certain blood cancers, including acute myeloid, Headline: MacroGenics Shares Jump On Gilead Licensing Pact For Blood Cancer Candidates, source:Yahoo, summary: Gilead Sciences Inc (NASDAQ: GILD) and MacroGenics Inc (NASDAQ: MGNX) announced an exclusive option and collaboration agreement to develop MGD024 and two additional bispecific research programs. MGD024 is an investigational, bispecific antibody that binds CD123 and CD3 using MacroGenics' DART platform. The collaboration agreement grants Gilead the option to license MGD024, a potential treatment for certain blood cancers, including acute myeloid leukemia and myelodysplastic syndromes. Also Read:, Headline: Gilead Sciences Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Gilead Sciences Inc. inched 0.32% higher to $66.38 Monday, on what proved to be an all-around great trading session for the stock market, with the..., Headline: MacroGenics strikes deal with Gilead potentially worth more than $1.7B, source:Yahoo, summary: Rockville’s MacroGenics Inc. just struck a deal with a major U.S. pharmaceutical company that could mean more than $1.7 billion for the local biotech.  MacroGenics (NASDAQ: MGNX) said Monday it has formed a collaboration agreement with Foster City, California-based Gilead Sciences Inc. (NASDAQ: GILD) — giving Gilead the green light to develop and exclusively license MacroGenics’ blood cancer treatment candidate, called MGD024., Headline: IN BRIEF: Gilead Sciences gets EU marketing authorisation for Yescarta, source:Alliance News, summary: No summary, Headline: Kite’s Yescarta First CAR T-cell Therapy to Receive European Marketing Authorization for Use in Second-Line Diffuse Large B-cell Lymphoma and High-grade B-cell Lymphoma, source:Yahoo, summary: SANTA MONICA, Calif., October 17, 2022--Kite, a Gilead Company (Nasdaq: GILD), today announces that the European Commission (EC) has granted approval for the use of Yescarta® (axicabtagene ciloleucel) for the treatment of adult patients with diffuse large B-cell lymphoma (DLBCL) and high-grade B-cell lymphoma (HGBL) who relapse within 12 months from completion of, or are refractory to, first-line chemoimmunotherapy. The approval is based on results from the pivotal Phase 3 ZUMA-7 study, the larg",GILD
21,2022-10-18,"Headline: Gilead gives new data from HIV R&D programs at at HIV Glasgow 2022, source:Thefly.com, summary: Gilead Sciences announced... GILD, Headline: RNC CAPITAL MANAGEMENT LLC Buy - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Gilead Presents Real-World and Long-Term Data From HIV Research Programs at HIV Glasgow 2022, source:Yahoo, summary: FOSTER CITY, Calif., October 18, 2022--Gilead Sciences, Inc. (Nasdaq: GILD) today announced the company’s upcoming new data from its HIV research and development programs to be presented at the 30th International Congress on Drug Therapy in HIV Infection (HIV Glasgow 2022) in Glasgow, Scotland and virtually from October 23-26, 2022. Gilead will present data supporting its current and pipeline innovations in HIV treatment and the latest research from its ongoing cure development program, reflecti, Headline: Europe Approves First CAR T-Cell Therapy For B-Cell Lymphoma In 30 Years to Improve Upon Standard of Care, source:Yahoo, summary: The European Commission approved Kite Pharma's, a Gilead Sciences Inc (NASDAQ: GILD) Yescarta (axicabtagene ciloleucel) for diffuse large B-cell lymphoma (DLBCL) and high-grade B-cell lymphoma (HGBL). The approval covers patients who relapse within 12 months of completion or are refractory to first-line chemoimmunotherapy. The approval is based on results from the pivotal Phase 3 ZUMA-7 study, the largest and longest trial of a CAR T-cell therapy versus SOC in this patient population. Also Read:, Headline: Gilead's (GILD) Yescarta Gets EC Nod for New Cancer Indication, source:Yahoo, summary: The European Commission approves Gilead's (GILD) CAR T-cell therapy, Yescarta, for treating adult patients with second-line diffuse large b-cell lymphoma and high-grade b-cell lymphoma., Headline: Gilead Sciences Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of Gilead Sciences Inc. inched 0.74% higher to $66.87 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with...",GILD
